onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	54.0	59.0
6.8728	0.0002	Stimulus/S128	2	34364	54.0	59.0
12.95	0.0002	Stimulus/S128	2	64750	54.0	59.0
20.0202	0.0002	Stimulus/S128	2	100101	54.0	59.0
27.0976	0.0002	Stimulus/S128	2	135488	54.0	59.0
35.1612	0.0002	Stimulus/S128	2	175806	54.0	59.0
43.2316	0.0002	Stimulus/S128	2	216158	54.0	59.0
49.295	0.0002	Stimulus/S128	2	246475	54.0	59.0
57.3586	0.0002	Stimulus/S128	2	286793	54.0	59.0
65.4706	0.0002	Stimulus/S128	2	327353	54.0	59.0
71.5408	0.0002	Stimulus/S128	2	357704	54.0	59.0
77.6042	0.0002	Stimulus/S128	2	388021	54.0	59.0
85.6816	0.0002	Stimulus/S128	2	428408	54.0	59.0
92.752	0.0002	Stimulus/S128	2	463760	54.0	59.0
99.84	0.0002	Stimulus/S128	2	499200	54.0	59.0
107.9068	0.0002	Stimulus/S128	2	539534	54.0	59.0
113.991	0.0002	Stimulus/S128	2	569955	54.0	59.0
120.068	0.0002	Stimulus/S128	2	600340	54.0	59.0
127.1384	0.0002	Stimulus/S128	2	635692	54.0	59.0
135.2018	0.0002	Stimulus/S128	2	676009	54.0	59.0
142.2722	0.0002	Stimulus/S128	2	711361	54.0	59.0
148.3356	0.0002	Stimulus/S128	2	741678	54.0	59.0
154.3988	0.0002	Stimulus/S128	2	771994	54.0	59.0
161.4696	0.0002	Stimulus/S128	2	807348	54.0	59.0
167.5394	0.0002	Stimulus/S128	2	837697	54.0	59.0
173.6096	0.0002	Stimulus/S128	2	868048	54.0	59.0
181.6732	0.0002	Stimulus/S128	2	908366	54.0	59.0
189.7366	0.0002	Stimulus/S128	2	948683	54.0	59.0
195.8	0.0002	Stimulus/S128	2	979000	54.0	59.0
201.8772	0.0002	Stimulus/S128	2	1009386	54.0	59.0
209.9476	0.0002	Stimulus/S128	2	1049738	54.0	59.0
217.0302	0.0002	Stimulus/S128	2	1085151	54.0	59.0
224.0954	0.0002	Stimulus/S128	2	1120477	54.0	59.0
231.1726	0.0002	Stimulus/S128	2	1155863	54.0	59.0
237.2358	0.0002	Stimulus/S128	2	1186179	54.0	59.0
245.3184	0.0002	Stimulus/S128	2	1226592	54.0	59.0
251.3974	0.0002	Stimulus/S128	2	1256987	54.0	59.0
258.4608	0.0002	Stimulus/S128	2	1292304	54.0	59.0
265.5242	0.0002	Stimulus/S128	2	1327621	54.0	59.0
273.588	0.0002	Stimulus/S128	2	1367940	54.0	59.0
280.6704	0.0002	Stimulus/S128	2	1403352	54.0	59.0
287.7356	0.0002	Stimulus/S128	2	1438678	54.0	59.0
294.8058	0.0002	Stimulus/S128	2	1474029	54.0	59.0
302.8834	0.0002	Stimulus/S128	2	1514417	54.0	59.0
309.9744	0.0002	Stimulus/S128	2	1549872	54.0	59.0
318.045	0.0002	Stimulus/S128	2	1590225	54.0	59.0
326.1294	0.0002	Stimulus/S128	2	1630647	54.0	59.0
332.2066	0.0002	Stimulus/S128	2	1661033	54.0	59.0
339.27	0.0002	Stimulus/S128	2	1696350	54.0	59.0
345.3402	0.0002	Stimulus/S128	2	1726701	54.0	59.0
353.4106	0.0002	Stimulus/S128	2	1767053	54.0	59.0
359.4878	0.0002	Stimulus/S128	2	1797439	54.0	59.0
367.5584	0.0002	Stimulus/S128	2	1837792	54.0	59.0
375.6358	0.0002	Stimulus/S128	2	1878179	54.0	59.0
381.706	0.0002	Stimulus/S128	2	1908530	54.0	59.0
