onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	54.0	59.0
5.718	0.0002	Stimulus/S128	2	28590	54.0	59.0
12.5592	0.0002	Stimulus/S128	2	62796	54.0	59.0
20.3932	0.0002	Stimulus/S128	2	101966	54.0	59.0
27.2344	0.0002	Stimulus/S128	2	136172	54.0	59.0
35.0686	0.0002	Stimulus/S128	2	175343	54.0	59.0
42.903	0.0002	Stimulus/S128	2	214515	54.0	59.0
50.7374	0.0002	Stimulus/S128	2	253687	54.0	59.0
58.5718	0.0002	Stimulus/S128	2	292859	54.0	59.0
66.406	0.0002	Stimulus/S128	2	332030	54.0	59.0
72.247	0.0002	Stimulus/S128	2	361235	54.0	59.0
80.0816	0.0002	Stimulus/S128	2	400408	54.0	59.0
87.9158	0.0002	Stimulus/S128	2	439579	54.0	59.0
93.7498	0.0002	Stimulus/S128	2	468749	54.0	59.0
100.591	0.0002	Stimulus/S128	2	502955	54.0	59.0
107.4322	0.0002	Stimulus/S128	2	537161	54.0	59.0
115.267	0.0002	Stimulus/S128	2	576335	54.0	59.0
122.1078	0.0002	Stimulus/S128	2	610539	54.0	59.0
128.949	0.0002	Stimulus/S128	2	644745	54.0	59.0
136.7832	0.0002	Stimulus/S128	2	683916	54.0	59.0
142.6174	0.0002	Stimulus/S128	2	713087	54.0	59.0
149.4584	0.0002	Stimulus/S128	2	747292	54.0	59.0
157.2928	0.0002	Stimulus/S128	2	786464	54.0	59.0
165.1272	0.0002	Stimulus/S128	2	825636	54.0	59.0
170.9682	0.0002	Stimulus/S128	2	854841	54.0	59.0
177.8138	0.0002	Stimulus/S128	2	889069	54.0	59.0
184.6576	0.0002	Stimulus/S128	2	923288	54.0	59.0
192.4918	0.0002	Stimulus/S128	2	962459	54.0	59.0
198.3332	0.0002	Stimulus/S128	2	991666	54.0	59.0
204.1738	0.0002	Stimulus/S128	2	1020869	54.0	59.0
210.008	0.0002	Stimulus/S128	2	1050040	54.0	59.0
215.8422	0.0002	Stimulus/S128	2	1079211	54.0	59.0
223.6764	0.0002	Stimulus/S128	2	1118382	54.0	59.0
230.5176	0.0002	Stimulus/S128	2	1152588	54.0	59.0
237.3588	0.0002	Stimulus/S128	2	1186794	54.0	59.0
243.1998	0.0002	Stimulus/S128	2	1215999	54.0	59.0
250.041	0.0002	Stimulus/S128	2	1250205	54.0	59.0
256.8822	0.0002	Stimulus/S128	2	1284411	54.0	59.0
262.7162	0.0002	Stimulus/S128	2	1313581	54.0	59.0
270.5506	0.0002	Stimulus/S128	2	1352753	54.0	59.0
278.3848	0.0002	Stimulus/S128	2	1391924	54.0	59.0
286.2192	0.0002	Stimulus/S128	2	1431096	54.0	59.0
292.0532	0.0002	Stimulus/S128	2	1460266	54.0	59.0
297.8874	0.0002	Stimulus/S128	2	1489437	54.0	59.0
303.7214	0.0002	Stimulus/S128	2	1518607	54.0	59.0
310.5628	0.0002	Stimulus/S128	2	1552814	54.0	59.0
316.4044	0.0002	Stimulus/S128	2	1582022	54.0	59.0
322.2378	0.0002	Stimulus/S128	2	1611189	54.0	59.0
329.079	0.0002	Stimulus/S128	2	1645395	54.0	59.0
334.919	0.0002	Stimulus/S128	2	1674595	54.0	59.0
341.7612	0.0002	Stimulus/S128	2	1708806	54.0	59.0
349.5956	0.0002	Stimulus/S128	2	1747978	54.0	59.0
355.4356	0.0002	Stimulus/S128	2	1777178	54.0	59.0
362.2776	0.0002	Stimulus/S128	2	1811388	54.0	59.0
369.1188	0.0002	Stimulus/S128	2	1845594	54.0	59.0
