onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	54.0	59.0
11.8588	0.0002	Stimulus/S128	2	59294	54.0	59.0
19.9362	0.0002	Stimulus/S128	2	99681	54.0	59.0
27.0136	0.0002	Stimulus/S128	2	135068	54.0	59.0
33.0976	0.0002	Stimulus/S128	2	165488	54.0	59.0
41.175	0.0002	Stimulus/S128	2	205875	54.0	59.0
49.2596	0.0002	Stimulus/S128	2	246298	54.0	59.0
57.3398	0.0002	Stimulus/S128	2	286699	54.0	59.0
64.4072	0.0002	Stimulus/S128	2	322036	54.0	59.0
70.4774	0.0002	Stimulus/S128	2	352387	54.0	59.0
77.5408	0.0002	Stimulus/S128	2	387704	54.0	59.0
85.6392	0.0002	Stimulus/S128	2	428196	54.0	59.0
92.7164	0.0002	Stimulus/S128	2	463582	54.0	59.0
98.8006	0.0002	Stimulus/S128	2	494003	54.0	59.0
106.878	0.0002	Stimulus/S128	2	534390	54.0	59.0
112.969	0.0002	Stimulus/S128	2	564845	54.0	59.0
119.0324	0.0002	Stimulus/S128	2	595162	54.0	59.0
127.0958	0.0002	Stimulus/S128	2	635479	54.0	59.0
133.1592	0.0002	Stimulus/S128	2	665796	54.0	59.0
140.2434	0.0002	Stimulus/S128	2	701217	54.0	59.0
146.3136	0.0002	Stimulus/S128	2	731568	54.0	59.0
152.3978	0.0002	Stimulus/S128	2	761989	54.0	59.0
158.468	0.0002	Stimulus/S128	2	792340	54.0	59.0
164.559	0.0002	Stimulus/S128	2	822795	54.0	59.0
170.6292	0.0002	Stimulus/S128	2	853146	54.0	59.0
177.6928	0.0002	Stimulus/S128	2	888464	54.0	59.0
185.7632	0.0002	Stimulus/S128	2	928816	54.0	59.0
191.8334	0.0002	Stimulus/S128	2	959167	54.0	59.0
199.9038	0.0002	Stimulus/S128	2	999519	54.0	59.0
206.9672	0.0002	Stimulus/S128	2	1034836	54.0	59.0
214.0516	0.0002	Stimulus/S128	2	1070258	54.0	59.0
221.1218	0.0002	Stimulus/S128	2	1105609	54.0	59.0
227.213	0.0002	Stimulus/S128	2	1136065	54.0	59.0
233.2762	0.0002	Stimulus/S128	2	1166381	54.0	59.0
240.3534	0.0002	Stimulus/S128	2	1201767	54.0	59.0
248.424	0.0002	Stimulus/S128	2	1242120	54.0	59.0
255.4874	0.0002	Stimulus/S128	2	1277437	54.0	59.0
263.5996	0.0002	Stimulus/S128	2	1317998	54.0	59.0
271.677	0.0002	Stimulus/S128	2	1358385	54.0	59.0
278.7474	0.0002	Stimulus/S128	2	1393737	54.0	59.0
285.8108	0.0002	Stimulus/S128	2	1429054	54.0	59.0
293.8812	0.0002	Stimulus/S128	2	1469406	54.0	59.0
300.9446	0.0002	Stimulus/S128	2	1504723	54.0	59.0
308.0134	0.0002	Stimulus/S128	2	1540067	54.0	59.0
316.0784	0.0002	Stimulus/S128	2	1580392	54.0	59.0
323.1488	0.0002	Stimulus/S128	2	1615744	54.0	59.0
329.3094	0.0002	Stimulus/S128	2	1646547	54.0	59.0
336.3798	0.0002	Stimulus/S128	2	1681899	54.0	59.0
344.4642	0.0002	Stimulus/S128	2	1722321	54.0	59.0
351.5346	0.0002	Stimulus/S128	2	1757673	54.0	59.0
359.605	0.0002	Stimulus/S128	2	1798025	54.0	59.0
365.6682	0.0002	Stimulus/S128	2	1828341	54.0	59.0
371.7316	0.0002	Stimulus/S128	2	1858658	54.0	59.0
377.7948	0.0002	Stimulus/S128	2	1888974	54.0	59.0
385.8584	0.0002	Stimulus/S128	2	1929292	54.0	59.0
