onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	60.0	72.0
32.4158	0.0002	Stimulus/S128	2	162079	60.0	72.0
38.2544	0.0002	Stimulus/S128	2	191272	60.0	72.0
46.091	0.0002	Stimulus/S128	2	230455	60.0	72.0
52.9252	0.0002	Stimulus/S128	2	264626	60.0	72.0
59.7594	0.0002	Stimulus/S128	2	298797	60.0	72.0
67.5938	0.0002	Stimulus/S128	2	337969	60.0	72.0
73.4278	0.0002	Stimulus/S128	2	367139	60.0	72.0
80.262	0.0002	Stimulus/S128	2	401310	60.0	72.0
87.0962	0.0002	Stimulus/S128	2	435481	60.0	72.0
92.9304	0.0002	Stimulus/S128	2	464652	60.0	72.0
98.7644	0.0002	Stimulus/S128	2	493822	60.0	72.0
106.6042	0.0002	Stimulus/S128	2	533021	60.0	72.0
113.44	0.0002	Stimulus/S128	2	567200	60.0	72.0
120.274	0.0002	Stimulus/S128	2	601370	60.0	72.0
127.1082	0.0002	Stimulus/S128	2	635541	60.0	72.0
132.9424	0.0002	Stimulus/S128	2	664712	60.0	72.0
140.7768	0.0002	Stimulus/S128	2	703884	60.0	72.0
146.6108	0.0002	Stimulus/S128	2	733054	60.0	72.0
152.4448	0.0002	Stimulus/S128	2	762224	60.0	72.0
158.279	0.0002	Stimulus/S128	2	791395	60.0	72.0
166.1134	0.0002	Stimulus/S128	2	830567	60.0	72.0
172.9476	0.0002	Stimulus/S128	2	864738	60.0	72.0
180.7818	0.0002	Stimulus/S128	2	903909	60.0	72.0
187.616	0.0002	Stimulus/S128	2	938080	60.0	72.0
193.4502	0.0002	Stimulus/S128	2	967251	60.0	72.0
200.2844	0.0002	Stimulus/S128	2	1001422	60.0	72.0
207.1186	0.0002	Stimulus/S128	2	1035593	60.0	72.0
214.953	0.0002	Stimulus/S128	2	1074765	60.0	72.0
220.794	0.0002	Stimulus/S128	2	1103970	60.0	72.0
227.6282	0.0002	Stimulus/S128	2	1138141	60.0	72.0
235.4624	0.0002	Stimulus/S128	2	1177312	60.0	72.0
243.3026	0.0002	Stimulus/S128	2	1216513	60.0	72.0
249.1378	0.0002	Stimulus/S128	2	1245689	60.0	72.0
256.9722	0.0002	Stimulus/S128	2	1284861	60.0	72.0
262.8116	0.0002	Stimulus/S128	2	1314058	60.0	72.0
270.6476	0.0002	Stimulus/S128	2	1353238	60.0	72.0
278.4818	0.0002	Stimulus/S128	2	1392409	60.0	72.0
286.3232	0.0002	Stimulus/S128	2	1431616	60.0	72.0
292.1572	0.0002	Stimulus/S128	2	1460786	60.0	72.0
297.9912	0.0002	Stimulus/S128	2	1489956	60.0	72.0
304.8256	0.0002	Stimulus/S128	2	1524128	60.0	72.0
311.6598	0.0002	Stimulus/S128	2	1558299	60.0	72.0
317.4938	0.0002	Stimulus/S128	2	1587469	60.0	72.0
325.3282	0.0002	Stimulus/S128	2	1626641	60.0	72.0
333.1626	0.0002	Stimulus/S128	2	1665813	60.0	72.0
338.9966	0.0002	Stimulus/S128	2	1694983	60.0	72.0
345.8308	0.0002	Stimulus/S128	2	1729154	60.0	72.0
352.665	0.0002	Stimulus/S128	2	1763325	60.0	72.0
360.4994	0.0002	Stimulus/S128	2	1802497	60.0	72.0
367.3336	0.0002	Stimulus/S128	2	1836668	60.0	72.0
375.1678	0.0002	Stimulus/S128	2	1875839	60.0	72.0
381.002	0.0002	Stimulus/S128	2	1905010	60.0	72.0
386.836	0.0002	Stimulus/S128	2	1934180	60.0	72.0
394.6704	0.0002	Stimulus/S128	2	1973352	60.0	72.0
