onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	60.0	72.0
23.4774	0.0002	Stimulus/S128	2	117387	60.0	72.0
30.6134	0.0002	Stimulus/S128	2	153067	60.0	72.0
37.6838	0.0002	Stimulus/S128	2	188419	60.0	72.0
43.747	0.0002	Stimulus/S128	2	218735	60.0	72.0
49.8104	0.0002	Stimulus/S128	2	249052	60.0	72.0
57.8738	0.0002	Stimulus/S128	2	289369	60.0	72.0
64.9586	0.0002	Stimulus/S128	2	324793	60.0	72.0
72.0284	0.0002	Stimulus/S128	2	360142	60.0	72.0
79.0918	0.0002	Stimulus/S128	2	395459	60.0	72.0
87.1694	0.0002	Stimulus/S128	2	435847	60.0	72.0
95.2398	0.0002	Stimulus/S128	2	476199	60.0	72.0
102.3032	0.0002	Stimulus/S128	2	511516	60.0	72.0
108.3666	0.0002	Stimulus/S128	2	541833	60.0	72.0
114.4368	0.0002	Stimulus/S128	2	572184	60.0	72.0
122.5072	0.0002	Stimulus/S128	2	612536	60.0	72.0
128.5844	0.0002	Stimulus/S128	2	642922	60.0	72.0
135.6548	0.0002	Stimulus/S128	2	678274	60.0	72.0
141.732	0.0002	Stimulus/S128	2	708660	60.0	72.0
149.8024	0.0002	Stimulus/S128	2	749012	60.0	72.0
155.8796	0.0002	Stimulus/S128	2	779398	60.0	72.0
162.9708	0.0002	Stimulus/S128	2	814854	60.0	72.0
169.041	0.0002	Stimulus/S128	2	845205	60.0	72.0
175.1112	0.0002	Stimulus/S128	2	875556	60.0	72.0
182.1884	0.0002	Stimulus/S128	2	910942	60.0	72.0
190.266	0.0002	Stimulus/S128	2	951330	60.0	72.0
198.3572	0.0002	Stimulus/S128	2	991786	60.0	72.0
204.4344	0.0002	Stimulus/S128	2	1022172	60.0	72.0
211.5256	0.0002	Stimulus/S128	2	1057628	60.0	72.0
217.5888	0.0002	Stimulus/S128	2	1087944	60.0	72.0
225.6604	0.0002	Stimulus/S128	2	1128302	60.0	72.0
233.7298	0.0002	Stimulus/S128	2	1168649	60.0	72.0
241.8072	0.0002	Stimulus/S128	2	1209036	60.0	72.0
247.8704	0.0002	Stimulus/S128	2	1239352	60.0	72.0
253.9338	0.0002	Stimulus/S128	2	1269669	60.0	72.0
262.0112	0.0002	Stimulus/S128	2	1310056	60.0	72.0
269.0746	0.0002	Stimulus/S128	2	1345373	60.0	72.0
275.1378	0.0002	Stimulus/S128	2	1375689	60.0	72.0
283.2084	0.0002	Stimulus/S128	2	1416042	60.0	72.0
290.2786	0.0002	Stimulus/S128	2	1451393	60.0	72.0
296.342	0.0002	Stimulus/S128	2	1481710	60.0	72.0
302.4052	0.0002	Stimulus/S128	2	1512026	60.0	72.0
309.4826	0.0002	Stimulus/S128	2	1547413	60.0	72.0
315.5596	0.0002	Stimulus/S128	2	1577798	60.0	72.0
323.6232	0.0002	Stimulus/S128	2	1618116	60.0	72.0
329.6866	0.0002	Stimulus/S128	2	1648433	60.0	72.0
336.7552	0.0002	Stimulus/S128	2	1683776	60.0	72.0
344.8344	0.0002	Stimulus/S128	2	1724172	60.0	72.0
351.9046	0.0002	Stimulus/S128	2	1759523	60.0	72.0
359.996	0.0002	Stimulus/S128	2	1799980	60.0	72.0
367.0732	0.0002	Stimulus/S128	2	1835366	60.0	72.0
375.1368	0.0002	Stimulus/S128	2	1875684	60.0	72.0
383.2074	0.0002	Stimulus/S128	2	1916037	60.0	72.0
390.2708	0.0002	Stimulus/S128	2	1951354	60.0	72.0
397.3342	0.0002	Stimulus/S128	2	1986671	60.0	72.0
