onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	60.0	72.0
11.0446	0.0002	Stimulus/S128	2	55223	60.0	72.0
18.1144	0.0002	Stimulus/S128	2	90572	60.0	72.0
26.1778	0.0002	Stimulus/S128	2	130889	60.0	72.0
32.248	0.0002	Stimulus/S128	2	161240	60.0	72.0
39.3184	0.0002	Stimulus/S128	2	196592	60.0	72.0
46.3888	0.0002	Stimulus/S128	2	231944	60.0	72.0
52.459	0.0002	Stimulus/S128	2	262295	60.0	72.0
58.5292	0.0002	Stimulus/S128	2	292646	60.0	72.0
66.5998	0.0002	Stimulus/S128	2	332999	60.0	72.0
73.6702	0.0002	Stimulus/S128	2	368351	60.0	72.0
80.7334	0.0002	Stimulus/S128	2	403667	60.0	72.0
87.797	0.0002	Stimulus/S128	2	438985	60.0	72.0
95.8744	0.0002	Stimulus/S128	2	479372	60.0	72.0
101.9446	0.0002	Stimulus/S128	2	509723	60.0	72.0
108.0148	0.0002	Stimulus/S128	2	540074	60.0	72.0
114.0852	0.0002	Stimulus/S128	2	570426	60.0	72.0
121.1484	0.0002	Stimulus/S128	2	605742	60.0	72.0
128.2188	0.0002	Stimulus/S128	2	641094	60.0	72.0
136.3102	0.0002	Stimulus/S128	2	681551	60.0	72.0
143.3806	0.0002	Stimulus/S128	2	716903	60.0	72.0
151.4648	0.0002	Stimulus/S128	2	757324	60.0	72.0
158.5422	0.0002	Stimulus/S128	2	792711	60.0	72.0
166.6334	0.0002	Stimulus/S128	2	833167	60.0	72.0
174.711	0.0002	Stimulus/S128	2	873555	60.0	72.0
182.7884	0.0002	Stimulus/S128	2	913942	60.0	72.0
190.8588	0.0002	Stimulus/S128	2	954294	60.0	72.0
198.9294	0.0002	Stimulus/S128	2	994647	60.0	72.0
205.9998	0.0002	Stimulus/S128	2	1029999	60.0	72.0
213.063	0.0002	Stimulus/S128	2	1065315	60.0	72.0
219.1332	0.0002	Stimulus/S128	2	1095666	60.0	72.0
227.1968	0.0002	Stimulus/S128	2	1135984	60.0	72.0
235.2742	0.0002	Stimulus/S128	2	1176371	60.0	72.0
241.3514	0.0002	Stimulus/S128	2	1206757	60.0	72.0
249.415	0.0002	Stimulus/S128	2	1247075	60.0	72.0
257.4786	0.0002	Stimulus/S128	2	1287393	60.0	72.0
264.5418	0.0002	Stimulus/S128	2	1322709	60.0	72.0
270.612	0.0002	Stimulus/S128	2	1353060	60.0	72.0
276.6822	0.0002	Stimulus/S128	2	1383411	60.0	72.0
283.7596	0.0002	Stimulus/S128	2	1418798	60.0	72.0
291.8232	0.0002	Stimulus/S128	2	1459116	60.0	72.0
297.9004	0.0002	Stimulus/S128	2	1489502	60.0	72.0
304.9638	0.0002	Stimulus/S128	2	1524819	60.0	72.0
312.0272	0.0002	Stimulus/S128	2	1560136	60.0	72.0
320.0906	0.0002	Stimulus/S128	2	1600453	60.0	72.0
326.1594	0.0002	Stimulus/S128	2	1630797	60.0	72.0
333.2382	0.0002	Stimulus/S128	2	1666191	60.0	72.0
341.3088	0.0002	Stimulus/S128	2	1706544	60.0	72.0
347.3998	0.0002	Stimulus/S128	2	1736999	60.0	72.0
353.463	0.0002	Stimulus/S128	2	1767315	60.0	72.0
359.5332	0.0002	Stimulus/S128	2	1797666	60.0	72.0
366.6036	0.0002	Stimulus/S128	2	1833018	60.0	72.0
372.6668	0.0002	Stimulus/S128	2	1863334	60.0	72.0
380.757	0.0002	Stimulus/S128	2	1903785	60.0	72.0
386.8284	0.0002	Stimulus/S128	2	1934142	60.0	72.0
