onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	67.0	74.0
5.3478	0.0002	Stimulus/S128	2	26739	67.0	74.0
13.4252	0.0002	Stimulus/S128	2	67126	67.0	74.0
19.4954	0.0002	Stimulus/S128	2	97477	67.0	74.0
27.5728	0.0002	Stimulus/S128	2	137864	67.0	74.0
35.6432	0.0002	Stimulus/S128	2	178216	67.0	74.0
42.7068	0.0002	Stimulus/S128	2	213534	67.0	74.0
50.7702	0.0002	Stimulus/S128	2	253851	67.0	74.0
56.8474	0.0002	Stimulus/S128	2	284237	67.0	74.0
64.911	0.0002	Stimulus/S128	2	324555	67.0	74.0
71.9814	0.0002	Stimulus/S128	2	359907	67.0	74.0
78.0516	0.0002	Stimulus/S128	2	390258	67.0	74.0
85.115	0.0002	Stimulus/S128	2	425575	67.0	74.0
92.1924	0.0002	Stimulus/S128	2	460962	67.0	74.0
98.2626	0.0002	Stimulus/S128	2	491313	67.0	74.0
106.333	0.0002	Stimulus/S128	2	531665	67.0	74.0
112.4032	0.0002	Stimulus/S128	2	562016	67.0	74.0
119.4666	0.0002	Stimulus/S128	2	597333	67.0	74.0
125.5438	0.0002	Stimulus/S128	2	627719	67.0	74.0
132.6212	0.0002	Stimulus/S128	2	663106	67.0	74.0
139.6846	0.0002	Stimulus/S128	2	698423	67.0	74.0
145.7548	0.0002	Stimulus/S128	2	728774	67.0	74.0
152.825	0.0002	Stimulus/S128	2	764125	67.0	74.0
158.8954	0.0002	Stimulus/S128	2	794477	67.0	74.0
165.9588	0.0002	Stimulus/S128	2	829794	67.0	74.0
174.0362	0.0002	Stimulus/S128	2	870181	67.0	74.0
182.1066	0.0002	Stimulus/S128	2	910533	67.0	74.0
188.17	0.0002	Stimulus/S128	2	940850	67.0	74.0
196.2336	0.0002	Stimulus/S128	2	981168	67.0	74.0
203.2968	0.0002	Stimulus/S128	2	1016484	67.0	74.0
210.3602	0.0002	Stimulus/S128	2	1051801	67.0	74.0
217.4238	0.0002	Stimulus/S128	2	1087119	67.0	74.0
223.5008	0.0002	Stimulus/S128	2	1117504	67.0	74.0
231.5714	0.0002	Stimulus/S128	2	1157857	67.0	74.0
237.6346	0.0002	Stimulus/S128	2	1188173	67.0	74.0
244.698	0.0002	Stimulus/S128	2	1223490	67.0	74.0
252.7616	0.0002	Stimulus/S128	2	1263808	67.0	74.0
259.8598	0.0002	Stimulus/S128	2	1299299	67.0	74.0
265.9368	0.0002	Stimulus/S128	2	1329684	67.0	74.0
272.028	0.0002	Stimulus/S128	2	1360140	67.0	74.0
279.0914	0.0002	Stimulus/S128	2	1395457	67.0	74.0
287.1618	0.0002	Stimulus/S128	2	1435809	67.0	74.0
295.2324	0.0002	Stimulus/S128	2	1476162	67.0	74.0
303.3028	0.0002	Stimulus/S128	2	1516514	67.0	74.0
311.3664	0.0002	Stimulus/S128	2	1556832	67.0	74.0
317.4436	0.0002	Stimulus/S128	2	1587218	67.0	74.0
323.5068	0.0002	Stimulus/S128	2	1617534	67.0	74.0
330.5772	0.0002	Stimulus/S128	2	1652886	67.0	74.0
336.6756	0.0002	Stimulus/S128	2	1683378	67.0	74.0
344.7456	0.0002	Stimulus/S128	2	1723728	67.0	74.0
350.8138	0.0002	Stimulus/S128	2	1754069	67.0	74.0
356.8792	0.0002	Stimulus/S128	2	1784396	67.0	74.0
363.9426	0.0002	Stimulus/S128	2	1819713	67.0	74.0
372.027	0.0002	Stimulus/S128	2	1860135	67.0	74.0
380.1044	0.0002	Stimulus/S128	2	1900522	67.0	74.0
