onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	67.0	74.0
6.5228	0.0002	Stimulus/S128	2	32614	67.0	74.0
13.3568	0.0002	Stimulus/S128	2	66784	67.0	74.0
20.1912	0.0002	Stimulus/S128	2	100956	67.0	74.0
28.0254	0.0002	Stimulus/S128	2	140127	67.0	74.0
33.8596	0.0002	Stimulus/S128	2	169298	67.0	74.0
40.6936	0.0002	Stimulus/S128	2	203468	67.0	74.0
48.5334	0.0002	Stimulus/S128	2	242667	67.0	74.0
55.3692	0.0002	Stimulus/S128	2	276846	67.0	74.0
62.2034	0.0002	Stimulus/S128	2	311017	67.0	74.0
70.038	0.0002	Stimulus/S128	2	350190	67.0	74.0
75.8718	0.0002	Stimulus/S128	2	379359	67.0	74.0
81.706	0.0002	Stimulus/S128	2	408530	67.0	74.0
87.54	0.0002	Stimulus/S128	2	437700	67.0	74.0
95.3744	0.0002	Stimulus/S128	2	476872	67.0	74.0
102.2086	0.0002	Stimulus/S128	2	511043	67.0	74.0
108.0428	0.0002	Stimulus/S128	2	540214	67.0	74.0
113.877	0.0002	Stimulus/S128	2	569385	67.0	74.0
121.7112	0.0002	Stimulus/S128	2	608556	67.0	74.0
128.5452	0.0002	Stimulus/S128	2	642726	67.0	74.0
136.3796	0.0002	Stimulus/S128	2	681898	67.0	74.0
143.2138	0.0002	Stimulus/S128	2	716069	67.0	74.0
150.048	0.0002	Stimulus/S128	2	750240	67.0	74.0
156.8826	0.0002	Stimulus/S128	2	784413	67.0	74.0
162.7164	0.0002	Stimulus/S128	2	813582	67.0	74.0
169.5506	0.0002	Stimulus/S128	2	847753	67.0	74.0
175.3848	0.0002	Stimulus/S128	2	876924	67.0	74.0
181.2188	0.0002	Stimulus/S128	2	906094	67.0	74.0
189.0532	0.0002	Stimulus/S128	2	945266	67.0	74.0
196.8874	0.0002	Stimulus/S128	2	984437	67.0	74.0
203.7216	0.0002	Stimulus/S128	2	1018608	67.0	74.0
209.5558	0.0002	Stimulus/S128	2	1047779	67.0	74.0
217.3902	0.0002	Stimulus/S128	2	1086951	67.0	74.0
225.2368	0.0002	Stimulus/S128	2	1126184	67.0	74.0
233.0728	0.0002	Stimulus/S128	2	1165364	67.0	74.0
238.9068	0.0002	Stimulus/S128	2	1194534	67.0	74.0
244.741	0.0002	Stimulus/S128	2	1223705	67.0	74.0
250.5752	0.0002	Stimulus/S128	2	1252876	67.0	74.0
257.4092	0.0002	Stimulus/S128	2	1287046	67.0	74.0
265.2436	0.0002	Stimulus/S128	2	1326218	67.0	74.0
272.0778	0.0002	Stimulus/S128	2	1360389	67.0	74.0
278.912	0.0002	Stimulus/S128	2	1394560	67.0	74.0
284.746	0.0002	Stimulus/S128	2	1423730	67.0	74.0
292.5804	0.0002	Stimulus/S128	2	1462902	67.0	74.0
298.4146	0.0002	Stimulus/S128	2	1492073	67.0	74.0
306.2488	0.0002	Stimulus/S128	2	1531244	67.0	74.0
314.0832	0.0002	Stimulus/S128	2	1570416	67.0	74.0
321.9174	0.0002	Stimulus/S128	2	1609587	67.0	74.0
327.7516	0.0002	Stimulus/S128	2	1638758	67.0	74.0
334.5858	0.0002	Stimulus/S128	2	1672929	67.0	74.0
341.42	0.0002	Stimulus/S128	2	1707100	67.0	74.0
349.2544	0.0002	Stimulus/S128	2	1746272	67.0	74.0
355.0884	0.0002	Stimulus/S128	2	1775442	67.0	74.0
361.9226	0.0002	Stimulus/S128	2	1809613	67.0	74.0
369.757	0.0002	Stimulus/S128	2	1848785	67.0	74.0
