onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0		
15.6864	0.0002	Stimulus/S128	2	78432		
23.5272	0.0002	Stimulus/S128	2	117636		
31.3686	0.0002	Stimulus/S128	2	156843		
38.2028	0.0002	Stimulus/S128	2	191014		
45.037	0.0002	Stimulus/S128	2	225185		
52.8784	0.0002	Stimulus/S128	2	264392		
60.7196	0.0002	Stimulus/S128	2	303598		
66.5606	0.0002	Stimulus/S128	2	332803		
72.4018	0.0002	Stimulus/S128	2	362009		
80.243	0.0002	Stimulus/S128	2	401215		
88.0844	0.0002	Stimulus/S128	2	440422		
94.9186	0.0002	Stimulus/S128	2	474593		
102.7598	0.0002	Stimulus/S128	2	513799		
108.6008	0.0002	Stimulus/S128	2	543004		
115.435	0.0002	Stimulus/S128	2	577175		
121.2762	0.0002	Stimulus/S128	2	606381		
127.1172	0.0002	Stimulus/S128	2	635586		
132.9582	0.0002	Stimulus/S128	2	664791		
139.7926	0.0002	Stimulus/S128	2	698963		
147.6338	0.0002	Stimulus/S128	2	738169		
154.468	0.0002	Stimulus/S128	2	772340		
162.3092	0.0002	Stimulus/S128	2	811546		
169.1434	0.0002	Stimulus/S128	2	845717		
174.9846	0.0002	Stimulus/S128	2	874923		
180.8256	0.0002	Stimulus/S128	2	904128		
188.6668	0.0002	Stimulus/S128	2	943334		
195.501	0.0002	Stimulus/S128	2	977505		
202.3354	0.0002	Stimulus/S128	2	1011677		
209.1694	0.0002	Stimulus/S128	2	1045847		
216.0038	0.0002	Stimulus/S128	2	1080019		
221.8448	0.0002	Stimulus/S128	2	1109224		
227.6858	0.0002	Stimulus/S128	2	1138429		
235.5272	0.0002	Stimulus/S128	2	1177636		
243.3684	0.0002	Stimulus/S128	2	1216842		
250.2026	0.0002	Stimulus/S128	2	1251013		
256.0436	0.0002	Stimulus/S128	2	1280218		
262.8778	0.0002	Stimulus/S128	2	1314389		
269.712	0.0002	Stimulus/S128	2	1348560		
276.5464	0.0002	Stimulus/S128	2	1382732		
284.3876	0.0002	Stimulus/S128	2	1421938		
292.229	0.0002	Stimulus/S128	2	1461145		
300.0712	0.0002	Stimulus/S128	2	1500356		
307.9116	0.0002	Stimulus/S128	2	1539558		
313.7526	0.0002	Stimulus/S128	2	1568763		
319.5936	0.0002	Stimulus/S128	2	1597968		
325.4346	0.0002	Stimulus/S128	2	1627173		
332.2688	0.0002	Stimulus/S128	2	1661344		
339.1032	0.0002	Stimulus/S128	2	1695516		
344.9442	0.0002	Stimulus/S128	2	1724721		
350.7852	0.0002	Stimulus/S128	2	1753926		
357.6194	0.0002	Stimulus/S128	2	1788097		
363.4674	0.0002	Stimulus/S128	2	1817337		
371.3086	0.0002	Stimulus/S128	2	1856543		
377.1498	0.0002	Stimulus/S128	2	1885749		
