onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0		
16.2998	0.0002	Stimulus/S128	2	81499		
24.3964	0.0002	Stimulus/S128	2	121982		
32.4616	0.0002	Stimulus/S128	2	162308		
39.5388	0.0002	Stimulus/S128	2	197694		
47.6024	0.0002	Stimulus/S128	2	238012		
53.6796	0.0002	Stimulus/S128	2	268398		
60.7638	0.0002	Stimulus/S128	2	303819		
66.8272	0.0002	Stimulus/S128	2	334136		
73.9044	0.0002	Stimulus/S128	2	369522		
79.9748	0.0002	Stimulus/S128	2	399874		
88.0452	0.0002	Stimulus/S128	2	440226		
95.1088	0.0002	Stimulus/S128	2	475544		
102.172	0.0002	Stimulus/S128	2	510860		
109.2424	0.0002	Stimulus/S128	2	546212		
116.3196	0.0002	Stimulus/S128	2	581598		
124.3832	0.0002	Stimulus/S128	2	621916		
132.4466	0.0002	Stimulus/S128	2	662233		
140.5102	0.0002	Stimulus/S128	2	702551		
146.5876	0.0002	Stimulus/S128	2	732938		
152.6646	0.0002	Stimulus/S128	2	763323		
159.749	0.0002	Stimulus/S128	2	798745		
165.8192	0.0002	Stimulus/S128	2	829096		
171.8894	0.0002	Stimulus/S128	2	859447		
178.9598	0.0002	Stimulus/S128	2	894799		
187.0302	0.0002	Stimulus/S128	2	935151		
195.1146	0.0002	Stimulus/S128	2	975573		
202.192	0.0002	Stimulus/S128	2	1010960		
209.2762	0.0002	Stimulus/S128	2	1046381		
217.3536	0.0002	Stimulus/S128	2	1086768		
224.4448	0.0002	Stimulus/S128	2	1122224		
230.5152	0.0002	Stimulus/S128	2	1152576		
237.5856	0.0002	Stimulus/S128	2	1187928		
243.6556	0.0002	Stimulus/S128	2	1218278		
249.7262	0.0002	Stimulus/S128	2	1248631		
257.8102	0.0002	Stimulus/S128	2	1289051		
264.8736	0.0002	Stimulus/S128	2	1324368		
270.9372	0.0002	Stimulus/S128	2	1354686		
279.0008	0.0002	Stimulus/S128	2	1395004		
285.0692	0.0002	Stimulus/S128	2	1425346		
292.1342	0.0002	Stimulus/S128	2	1460671		
300.2046	0.0002	Stimulus/S128	2	1501023		
307.268	0.0002	Stimulus/S128	2	1536340		
315.3316	0.0002	Stimulus/S128	2	1576658		
323.4162	0.0002	Stimulus/S128	2	1617081		
329.4862	0.0002	Stimulus/S128	2	1647431		
335.5496	0.0002	Stimulus/S128	2	1677748		
343.6132	0.0002	Stimulus/S128	2	1718066		
349.6904	0.0002	Stimulus/S128	2	1748452		
355.7606	0.0002	Stimulus/S128	2	1778803		
362.824	0.0002	Stimulus/S128	2	1814120		
368.8942	0.0002	Stimulus/S128	2	1844471		
374.9576	0.0002	Stimulus/S128	2	1874788		
383.035	0.0002	Stimulus/S128	2	1915175		
390.126	0.0002	Stimulus/S128	2	1950630		
