onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	60.0	72.0
8.3526	0.0002	Stimulus/S128	2	41763	60.0	72.0
14.1864	0.0002	Stimulus/S128	2	70932	60.0	72.0
20.0206	0.0002	Stimulus/S128	2	100103	60.0	72.0
27.8548	0.0002	Stimulus/S128	2	139274	60.0	72.0
34.6892	0.0002	Stimulus/S128	2	173446	60.0	72.0
41.5232	0.0002	Stimulus/S128	2	207616	60.0	72.0
47.3576	0.0002	Stimulus/S128	2	236788	60.0	72.0
55.1988	0.0002	Stimulus/S128	2	275994	60.0	72.0
62.033	0.0002	Stimulus/S128	2	310165	60.0	72.0
69.8704	0.0002	Stimulus/S128	2	349352	60.0	72.0
75.7084	0.0002	Stimulus/S128	2	378542	60.0	72.0
83.5426	0.0002	Stimulus/S128	2	417713	60.0	72.0
90.377	0.0002	Stimulus/S128	2	451885	60.0	72.0
96.2108	0.0002	Stimulus/S128	2	481054	60.0	72.0
103.0452	0.0002	Stimulus/S128	2	515226	60.0	72.0
110.8794	0.0002	Stimulus/S128	2	554397	60.0	72.0
118.7138	0.0002	Stimulus/S128	2	593569	60.0	72.0
124.5478	0.0002	Stimulus/S128	2	622739	60.0	72.0
132.3822	0.0002	Stimulus/S128	2	661911	60.0	72.0
140.2164	0.0002	Stimulus/S128	2	701082	60.0	72.0
146.0506	0.0002	Stimulus/S128	2	730253	60.0	72.0
153.885	0.0002	Stimulus/S128	2	769425	60.0	72.0
160.7192	0.0002	Stimulus/S128	2	803596	60.0	72.0
168.5536	0.0002	Stimulus/S128	2	842768	60.0	72.0
174.3878	0.0002	Stimulus/S128	2	871939	60.0	72.0
181.222	0.0002	Stimulus/S128	2	906110	60.0	72.0
188.056	0.0002	Stimulus/S128	2	940280	60.0	72.0
193.8902	0.0002	Stimulus/S128	2	969451	60.0	72.0
200.7244	0.0002	Stimulus/S128	2	1003622	60.0	72.0
207.5584	0.0002	Stimulus/S128	2	1037792	60.0	72.0
214.3928	0.0002	Stimulus/S128	2	1071964	60.0	72.0
222.2272	0.0002	Stimulus/S128	2	1111136	60.0	72.0
228.064	0.0002	Stimulus/S128	2	1140320	60.0	72.0
233.8952	0.0002	Stimulus/S128	2	1169476	60.0	72.0
241.7298	0.0002	Stimulus/S128	2	1208649	60.0	72.0
247.5638	0.0002	Stimulus/S128	2	1237819	60.0	72.0
255.4036	0.0002	Stimulus/S128	2	1277018	60.0	72.0
263.2394	0.0002	Stimulus/S128	2	1316197	60.0	72.0
271.0736	0.0002	Stimulus/S128	2	1355368	60.0	72.0
277.915	0.0002	Stimulus/S128	2	1389575	60.0	72.0
285.7492	0.0002	Stimulus/S128	2	1428746	60.0	72.0
293.5836	0.0002	Stimulus/S128	2	1467918	60.0	72.0
299.4176	0.0002	Stimulus/S128	2	1497088	60.0	72.0
305.2516	0.0002	Stimulus/S128	2	1526258	60.0	72.0
311.0858	0.0002	Stimulus/S128	2	1555429	60.0	72.0
318.9204	0.0002	Stimulus/S128	2	1594602	60.0	72.0
325.7544	0.0002	Stimulus/S128	2	1628772	60.0	72.0
332.5886	0.0002	Stimulus/S128	2	1662943	60.0	72.0
339.4242	0.0002	Stimulus/S128	2	1697121	60.0	72.0
346.257	0.0002	Stimulus/S128	2	1731285	60.0	72.0
352.091	0.0002	Stimulus/S128	2	1760455	60.0	72.0
358.9252	0.0002	Stimulus/S128	2	1794626	60.0	72.0
364.7594	0.0002	Stimulus/S128	2	1823797	60.0	72.0
370.5934	0.0002	Stimulus/S128	2	1852967	60.0	72.0
