onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	60.0	72.0
14.1068	0.0002	Stimulus/S128	2	70534	60.0	72.0
21.17	0.0002	Stimulus/S128	2	105850	60.0	72.0
29.2336	0.0002	Stimulus/S128	2	146168	60.0	72.0
35.2968	0.0002	Stimulus/S128	2	176484	60.0	72.0
43.3674	0.0002	Stimulus/S128	2	216837	60.0	72.0
50.4378	0.0002	Stimulus/S128	2	252189	60.0	72.0
58.5082	0.0002	Stimulus/S128	2	292541	60.0	72.0
64.5854	0.0002	Stimulus/S128	2	322927	60.0	72.0
70.7182	0.0002	Stimulus/S128	2	353591	60.0	72.0
76.7884	0.0002	Stimulus/S128	2	383942	60.0	72.0
84.859	0.0002	Stimulus/S128	2	424295	60.0	72.0
90.9222	0.0002	Stimulus/S128	2	454611	60.0	72.0
98.9858	0.0002	Stimulus/S128	2	494929	60.0	72.0
106.063	0.0002	Stimulus/S128	2	530315	60.0	72.0
113.1402	0.0002	Stimulus/S128	2	565701	60.0	72.0
119.2244	0.0002	Stimulus/S128	2	596122	60.0	72.0
126.2878	0.0002	Stimulus/S128	2	631439	60.0	72.0
134.3582	0.0002	Stimulus/S128	2	671791	60.0	72.0
141.4218	0.0002	Stimulus/S128	2	707109	60.0	72.0
148.485	0.0002	Stimulus/S128	2	742425	60.0	72.0
156.5486	0.0002	Stimulus/S128	2	782743	60.0	72.0
164.6122	0.0002	Stimulus/S128	2	823061	60.0	72.0
170.6754	0.0002	Stimulus/S128	2	853377	60.0	72.0
177.7388	0.0002	Stimulus/S128	2	888694	60.0	72.0
184.8232	0.0002	Stimulus/S128	2	924116	60.0	72.0
192.8866	0.0002	Stimulus/S128	2	964433	60.0	72.0
199.95	0.0002	Stimulus/S128	2	999750	60.0	72.0
207.0134	0.0002	Stimulus/S128	2	1035067	60.0	72.0
215.077	0.0002	Stimulus/S128	2	1075385	60.0	72.0
223.1476	0.0002	Stimulus/S128	2	1115738	60.0	72.0
231.232	0.0002	Stimulus/S128	2	1156160	60.0	72.0
239.2954	0.0002	Stimulus/S128	2	1196477	60.0	72.0
245.3588	0.0002	Stimulus/S128	2	1226794	60.0	72.0
251.4428	0.0002	Stimulus/S128	2	1257214	60.0	72.0
257.5132	0.0002	Stimulus/S128	2	1287566	60.0	72.0
263.5832	0.0002	Stimulus/S128	2	1317916	60.0	72.0
270.6538	0.0002	Stimulus/S128	2	1353269	60.0	72.0
276.7308	0.0002	Stimulus/S128	2	1383654	60.0	72.0
283.8152	0.0002	Stimulus/S128	2	1419076	60.0	72.0
290.8854	0.0002	Stimulus/S128	2	1454427	60.0	72.0
297.956	0.0002	Stimulus/S128	2	1489780	60.0	72.0
304.019	0.0002	Stimulus/S128	2	1520095	60.0	72.0
310.0822	0.0002	Stimulus/S128	2	1550411	60.0	72.0
316.1664	0.0002	Stimulus/S128	2	1580832	60.0	72.0
324.2494	0.0002	Stimulus/S128	2	1621247	60.0	72.0
330.3142	0.0002	Stimulus/S128	2	1651571	60.0	72.0
336.3774	0.0002	Stimulus/S128	2	1681887	60.0	72.0
342.4408	0.0002	Stimulus/S128	2	1712204	60.0	72.0
350.5228	0.0002	Stimulus/S128	2	1752614	60.0	72.0
358.5886	0.0002	Stimulus/S128	2	1792943	60.0	72.0
366.6662	0.0002	Stimulus/S128	2	1833331	60.0	72.0
373.7504	0.0002	Stimulus/S128	2	1868752	60.0	72.0
380.8136	0.0002	Stimulus/S128	2	1904068	60.0	72.0
388.8772	0.0002	Stimulus/S128	2	1944386	60.0	72.0
