onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	60.0	72.0
15.3014	0.0002	Stimulus/S128	2	76507	60.0	72.0
23.4064	0.0002	Stimulus/S128	2	117032	60.0	72.0
29.4836	0.0002	Stimulus/S128	2	147418	60.0	72.0
37.5542	0.0002	Stimulus/S128	2	187771	60.0	72.0
44.6176	0.0002	Stimulus/S128	2	223088	60.0	72.0
51.688	0.0002	Stimulus/S128	2	258440	60.0	72.0
57.7512	0.0002	Stimulus/S128	2	288756	60.0	72.0
64.8146	0.0002	Stimulus/S128	2	324073	60.0	72.0
72.9268	0.0002	Stimulus/S128	2	364634	60.0	72.0
80.004	0.0002	Stimulus/S128	2	400020	60.0	72.0
86.0742	0.0002	Stimulus/S128	2	430371	60.0	72.0
93.1376	0.0002	Stimulus/S128	2	465688	60.0	72.0
101.2012	0.0002	Stimulus/S128	2	506006	60.0	72.0
108.2646	0.0002	Stimulus/S128	2	541323	60.0	72.0
115.342	0.0002	Stimulus/S128	2	576710	60.0	72.0
123.4264	0.0002	Stimulus/S128	2	617132	60.0	72.0
131.5108	0.0002	Stimulus/S128	2	657554	60.0	72.0
137.6086	0.0002	Stimulus/S128	2	688043	60.0	72.0
143.6998	0.0002	Stimulus/S128	2	718499	60.0	72.0
149.77	0.0002	Stimulus/S128	2	748850	60.0	72.0
156.8334	0.0002	Stimulus/S128	2	784167	60.0	72.0
163.8968	0.0002	Stimulus/S128	2	819484	60.0	72.0
169.974	0.0002	Stimulus/S128	2	849870	60.0	72.0
178.05	0.0002	Stimulus/S128	2	890250	60.0	72.0
184.1148	0.0002	Stimulus/S128	2	920574	60.0	72.0
190.178	0.0002	Stimulus/S128	2	950890	60.0	72.0
198.2416	0.0002	Stimulus/S128	2	991208	60.0	72.0
205.3396	0.0002	Stimulus/S128	2	1026698	60.0	72.0
211.417	0.0002	Stimulus/S128	2	1057085	60.0	72.0
218.508	0.0002	Stimulus/S128	2	1092540	60.0	72.0
225.5714	0.0002	Stimulus/S128	2	1127857	60.0	72.0
231.6348	0.0002	Stimulus/S128	2	1158174	60.0	72.0
237.705	0.0002	Stimulus/S128	2	1188525	60.0	72.0
245.7754	0.0002	Stimulus/S128	2	1228877	60.0	72.0
252.839	0.0002	Stimulus/S128	2	1264195	60.0	72.0
260.9024	0.0002	Stimulus/S128	2	1304512	60.0	72.0
268.0144	0.0002	Stimulus/S128	2	1340072	60.0	72.0
274.0848	0.0002	Stimulus/S128	2	1370424	60.0	72.0
282.1482	0.0002	Stimulus/S128	2	1410741	60.0	72.0
289.2116	0.0002	Stimulus/S128	2	1446058	60.0	72.0
297.2752	0.0002	Stimulus/S128	2	1486376	60.0	72.0
304.3386	0.0002	Stimulus/S128	2	1521693	60.0	72.0
312.402	0.0002	Stimulus/S128	2	1562010	60.0	72.0
320.4796	0.0002	Stimulus/S128	2	1602398	60.0	72.0
326.5568	0.0002	Stimulus/S128	2	1632784	60.0	72.0
334.6412	0.0002	Stimulus/S128	2	1673206	60.0	72.0
340.7044	0.0002	Stimulus/S128	2	1703522	60.0	72.0
346.7676	0.0002	Stimulus/S128	2	1733838	60.0	72.0
352.8378	0.0002	Stimulus/S128	2	1764189	60.0	72.0
358.9014	0.0002	Stimulus/S128	2	1794507	60.0	72.0
366.9786	0.0002	Stimulus/S128	2	1834893	60.0	72.0
375.0578	0.0002	Stimulus/S128	2	1875289	60.0	72.0
383.1336	0.0002	Stimulus/S128	2	1915668	60.0	72.0
390.1968	0.0002	Stimulus/S128	2	1950984	60.0	72.0
