onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	47.0	62.0
31.44	0.0002	New Segment/	1	157200	47.0	62.0
42.6782	0.0002	Stimulus/S128	2	213391	47.0	62.0
50.5124	0.0002	Stimulus/S128	2	252562	47.0	62.0
56.3466	0.0002	Stimulus/S128	2	281733	47.0	62.0
62.1808	0.0002	Stimulus/S128	2	310904	47.0	62.0
69.015	0.0002	Stimulus/S128	2	345075	47.0	62.0
76.8494	0.0002	Stimulus/S128	2	384247	47.0	62.0
84.6836	0.0002	Stimulus/S128	2	423418	47.0	62.0
92.518	0.0002	Stimulus/S128	2	462590	47.0	62.0
100.3522	0.0002	Stimulus/S128	2	501761	47.0	62.0
108.1866	0.0002	Stimulus/S128	2	540933	47.0	62.0
114.0208	0.0002	Stimulus/S128	2	570104	47.0	62.0
119.8548	0.0002	Stimulus/S128	2	599274	47.0	62.0
125.6888	0.0002	Stimulus/S128	2	628444	47.0	62.0
133.5232	0.0002	Stimulus/S128	2	667616	47.0	62.0
140.3574	0.0002	Stimulus/S128	2	701787	47.0	62.0
146.1916	0.0002	Stimulus/S128	2	730958	47.0	62.0
154.0258	0.0002	Stimulus/S128	2	770129	47.0	62.0
159.86	0.0002	Stimulus/S128	2	799300	47.0	62.0
166.6942	0.0002	Stimulus/S128	2	833471	47.0	62.0
173.5284	0.0002	Stimulus/S128	2	867642	47.0	62.0
179.3682	0.0002	Stimulus/S128	2	896841	47.0	62.0
185.2036	0.0002	Stimulus/S128	2	926018	47.0	62.0
193.0378	0.0002	Stimulus/S128	2	965189	47.0	62.0
200.8722	0.0002	Stimulus/S128	2	1004361	47.0	62.0
206.7062	0.0002	Stimulus/S128	2	1033531	47.0	62.0
212.5404	0.0002	Stimulus/S128	2	1062702	47.0	62.0
219.3746	0.0002	Stimulus/S128	2	1096873	47.0	62.0
226.2088	0.0002	Stimulus/S128	2	1131044	47.0	62.0
233.043	0.0002	Stimulus/S128	2	1165215	47.0	62.0
238.8772	0.0002	Stimulus/S128	2	1194386	47.0	62.0
246.7114	0.0002	Stimulus/S128	2	1233557	47.0	62.0
253.5458	0.0002	Stimulus/S128	2	1267729	47.0	62.0
260.38	0.0002	Stimulus/S128	2	1301900	47.0	62.0
266.214	0.0002	Stimulus/S128	2	1331070	47.0	62.0
274.0542	0.0002	Stimulus/S128	2	1370271	47.0	62.0
281.8896	0.0002	Stimulus/S128	2	1409448	47.0	62.0
287.7238	0.0002	Stimulus/S128	2	1438619	47.0	62.0
295.5582	0.0002	Stimulus/S128	2	1477791	47.0	62.0
302.3924	0.0002	Stimulus/S128	2	1511962	47.0	62.0
310.2268	0.0002	Stimulus/S128	2	1551134	47.0	62.0
317.0608	0.0002	Stimulus/S128	2	1585304	47.0	62.0
323.8994	0.0002	Stimulus/S128	2	1619497	47.0	62.0
331.7366	0.0002	Stimulus/S128	2	1658683	47.0	62.0
338.5706	0.0002	Stimulus/S128	2	1692853	47.0	62.0
345.405	0.0002	Stimulus/S128	2	1727025	47.0	62.0
351.2458	0.0002	Stimulus/S128	2	1756229	47.0	62.0
357.08	0.0002	Stimulus/S128	2	1785400	47.0	62.0
362.914	0.0002	Stimulus/S128	2	1814570	47.0	62.0
370.7484	0.0002	Stimulus/S128	2	1853742	47.0	62.0
376.5824	0.0002	Stimulus/S128	2	1882912	47.0	62.0
383.4168	0.0002	Stimulus/S128	2	1917084	47.0	62.0
391.2512	0.0002	Stimulus/S128	2	1956256	47.0	62.0
398.0852	0.0002	Stimulus/S128	2	1990426	47.0	62.0
404.9194	0.0002	Stimulus/S128	2	2024597	47.0	62.0
