onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0		
4.8244	0.0002	Stimulus/S128	2	24122		
11.8944	0.0002	Stimulus/S128	2	59472		
17.9576	0.0002	Stimulus/S128	2	89788		
24.0208	0.0002	Stimulus/S128	2	120104		
32.0844	0.0002	Stimulus/S128	2	160422		
40.148	0.0002	Stimulus/S128	2	200740		
47.2114	0.0002	Stimulus/S128	2	236057		
54.2748	0.0002	Stimulus/S128	2	271374		
61.3938	0.0002	Stimulus/S128	2	306969		
67.464	0.0002	Stimulus/S128	2	337320		
73.5344	0.0002	Stimulus/S128	2	367672		
80.5976	0.0002	Stimulus/S128	2	402988		
87.661	0.0002	Stimulus/S128	2	438305		
93.7382	0.0002	Stimulus/S128	2	468691		
99.8086	0.0002	Stimulus/S128	2	499043		
105.8842	0.0002	Stimulus/S128	2	529421		
111.949	0.0002	Stimulus/S128	2	559745		
118.0192	0.0002	Stimulus/S128	2	590096		
124.0894	0.0002	Stimulus/S128	2	620447		
132.153	0.0002	Stimulus/S128	2	660765		
138.2162	0.0002	Stimulus/S128	2	691081		
146.2868	0.0002	Stimulus/S128	2	731434		
154.3642	0.0002	Stimulus/S128	2	771821		
162.4486	0.0002	Stimulus/S128	2	812243		
168.5258	0.0002	Stimulus/S128	2	842629		
176.5962	0.0002	Stimulus/S128	2	882981		
184.6738	0.0002	Stimulus/S128	2	923369		
192.7374	0.0002	Stimulus/S128	2	963687		
199.801	0.0002	Stimulus/S128	2	999005		
205.885	0.0002	Stimulus/S128	2	1029425		
213.9484	0.0002	Stimulus/S128	2	1069742		
221.0172	0.0002	Stimulus/S128	2	1105086		
229.103	0.0002	Stimulus/S128	2	1145515		
237.1806	0.0002	Stimulus/S128	2	1185903		
245.244	0.0002	Stimulus/S128	2	1226220		
253.3076	0.0002	Stimulus/S128	2	1266538		
260.378	0.0002	Stimulus/S128	2	1301890		
267.4484	0.0002	Stimulus/S128	2	1337242		
275.5452	0.0002	Stimulus/S128	2	1377726		
281.61	0.0002	Stimulus/S128	2	1408050		
289.6874	0.0002	Stimulus/S128	2	1448437		
295.7506	0.0002	Stimulus/S128	2	1478753		
301.8208	0.0002	Stimulus/S128	2	1509104		
308.9052	0.0002	Stimulus/S128	2	1544526		
314.9892	0.0002	Stimulus/S128	2	1574946		
322.0526	0.0002	Stimulus/S128	2	1610263		
329.13	0.0002	Stimulus/S128	2	1645650		
335.1932	0.0002	Stimulus/S128	2	1675966		
342.2636	0.0002	Stimulus/S128	2	1711318		
349.334	0.0002	Stimulus/S128	2	1746670		
357.4184	0.0002	Stimulus/S128	2	1787092		
364.4888	0.0002	Stimulus/S128	2	1822444		
371.5592	0.0002	Stimulus/S128	2	1857796		
378.7058	0.0002	Stimulus/S128	2	1893529		
