onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	54.0	59.0
23.142	0.0002	Stimulus/S128	2	115710	54.0	59.0
31.2124	0.0002	Stimulus/S128	2	156062	54.0	59.0
37.2758	0.0002	Stimulus/S128	2	186379	54.0	59.0
45.3462	0.0002	Stimulus/S128	2	226731	54.0	59.0
51.4094	0.0002	Stimulus/S128	2	257047	54.0	59.0
58.4868	0.0002	Stimulus/S128	2	292434	54.0	59.0
66.5504	0.0002	Stimulus/S128	2	332752	54.0	59.0
74.6138	0.0002	Stimulus/S128	2	373069	54.0	59.0
80.684	0.0002	Stimulus/S128	2	403420	54.0	59.0
87.7544	0.0002	Stimulus/S128	2	438772	54.0	59.0
93.8386	0.0002	Stimulus/S128	2	469193	54.0	59.0
101.909	0.0002	Stimulus/S128	2	509545	54.0	59.0
108.9794	0.0002	Stimulus/S128	2	544897	54.0	59.0
116.0428	0.0002	Stimulus/S128	2	580214	54.0	59.0
124.1134	0.0002	Stimulus/S128	2	620567	54.0	59.0
130.1766	0.0002	Stimulus/S128	2	650883	54.0	59.0
138.254	0.0002	Stimulus/S128	2	691270	54.0	59.0
145.3314	0.0002	Stimulus/S128	2	726657	54.0	59.0
151.4016	0.0002	Stimulus/S128	2	757008	54.0	59.0
157.4996	0.0002	Stimulus/S128	2	787498	54.0	59.0
163.5698	0.0002	Stimulus/S128	2	817849	54.0	59.0
170.647	0.0002	Stimulus/S128	2	853235	54.0	59.0
176.7104	0.0002	Stimulus/S128	2	883552	54.0	59.0
183.7738	0.0002	Stimulus/S128	2	918869	54.0	59.0
189.837	0.0002	Stimulus/S128	2	949185	54.0	59.0
196.9006	0.0002	Stimulus/S128	2	984503	54.0	59.0
204.9778	0.0002	Stimulus/S128	2	1024889	54.0	59.0
212.0414	0.0002	Stimulus/S128	2	1060207	54.0	59.0
218.1186	0.0002	Stimulus/S128	2	1090593	54.0	59.0
226.2098	0.0002	Stimulus/S128	2	1131049	54.0	59.0
232.287	0.0002	Stimulus/S128	2	1161435	54.0	59.0
239.3504	0.0002	Stimulus/S128	2	1196752	54.0	59.0
245.4136	0.0002	Stimulus/S128	2	1227068	54.0	59.0
253.4772	0.0002	Stimulus/S128	2	1267386	54.0	59.0
261.5408	0.0002	Stimulus/S128	2	1307704	54.0	59.0
268.6112	0.0002	Stimulus/S128	2	1343056	54.0	59.0
275.7232	0.0002	Stimulus/S128	2	1378616	54.0	59.0
282.8004	0.0002	Stimulus/S128	2	1414002	54.0	59.0
289.8918	0.0002	Stimulus/S128	2	1449459	54.0	59.0
295.955	0.0002	Stimulus/S128	2	1479775	54.0	59.0
302.0182	0.0002	Stimulus/S128	2	1510091	54.0	59.0
308.0816	0.0002	Stimulus/S128	2	1540408	54.0	59.0
314.1448	0.0002	Stimulus/S128	2	1570724	54.0	59.0
322.2154	0.0002	Stimulus/S128	2	1611077	54.0	59.0
330.2844	0.0002	Stimulus/S128	2	1651422	54.0	59.0
337.3492	0.0002	Stimulus/S128	2	1686746	54.0	59.0
344.4196	0.0002	Stimulus/S128	2	1722098	54.0	59.0
352.4832	0.0002	Stimulus/S128	2	1762416	54.0	59.0
359.5604	0.0002	Stimulus/S128	2	1797802	54.0	59.0
365.6376	0.0002	Stimulus/S128	2	1828188	54.0	59.0
372.7288	0.0002	Stimulus/S128	2	1863644	54.0	59.0
380.8686	0.0002	Stimulus/S128	2	1904343	54.0	59.0
388.9322	0.0002	Stimulus/S128	2	1944661	54.0	59.0
396.9958	0.0002	Stimulus/S128	2	1984979	54.0	59.0
