onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	54.0	59.0
4.1688	0.0002	Stimulus/S128	2	20844	54.0	59.0
11.0028	0.0002	Stimulus/S128	2	55014	54.0	59.0
17.837	0.0002	Stimulus/S128	2	89185	54.0	59.0
23.671	0.0002	Stimulus/S128	2	118355	54.0	59.0
30.5052	0.0002	Stimulus/S128	2	152526	54.0	59.0
38.3396	0.0002	Stimulus/S128	2	191698	54.0	59.0
46.174	0.0002	Stimulus/S128	2	230870	54.0	59.0
54.0084	0.0002	Stimulus/S128	2	270042	54.0	59.0
59.8458	0.0002	Stimulus/S128	2	299229	54.0	59.0
65.6834	0.0002	Stimulus/S128	2	328417	54.0	59.0
72.5176	0.0002	Stimulus/S128	2	362588	54.0	59.0
79.3518	0.0002	Stimulus/S128	2	396759	54.0	59.0
85.186	0.0002	Stimulus/S128	2	425930	54.0	59.0
92.0202	0.0002	Stimulus/S128	2	460101	54.0	59.0
98.8544	0.0002	Stimulus/S128	2	494272	54.0	59.0
106.6888	0.0002	Stimulus/S128	2	533444	54.0	59.0
113.5228	0.0002	Stimulus/S128	2	567614	54.0	59.0
120.3572	0.0002	Stimulus/S128	2	601786	54.0	59.0
128.1914	0.0002	Stimulus/S128	2	640957	54.0	59.0
136.026	0.0002	Stimulus/S128	2	680130	54.0	59.0
143.8656	0.0002	Stimulus/S128	2	719328	54.0	59.0
151.7016	0.0002	Stimulus/S128	2	758508	54.0	59.0
158.5356	0.0002	Stimulus/S128	2	792678	54.0	59.0
164.3698	0.0002	Stimulus/S128	2	821849	54.0	59.0
170.2038	0.0002	Stimulus/S128	2	851019	54.0	59.0
178.0382	0.0002	Stimulus/S128	2	890191	54.0	59.0
184.8724	0.0002	Stimulus/S128	2	924362	54.0	59.0
192.7068	0.0002	Stimulus/S128	2	963534	54.0	59.0
198.5408	0.0002	Stimulus/S128	2	992704	54.0	59.0
205.375	0.0002	Stimulus/S128	2	1026875	54.0	59.0
211.2092	0.0002	Stimulus/S128	2	1056046	54.0	59.0
219.0434	0.0002	Stimulus/S128	2	1095217	54.0	59.0
225.8776	0.0002	Stimulus/S128	2	1129388	54.0	59.0
232.712	0.0002	Stimulus/S128	2	1163560	54.0	59.0
238.546	0.0002	Stimulus/S128	2	1192730	54.0	59.0
245.3802	0.0002	Stimulus/S128	2	1226901	54.0	59.0
251.2144	0.0002	Stimulus/S128	2	1256072	54.0	59.0
257.0484	0.0002	Stimulus/S128	2	1285242	54.0	59.0
263.8826	0.0002	Stimulus/S128	2	1319413	54.0	59.0
271.717	0.0002	Stimulus/S128	2	1358585	54.0	59.0
279.5514	0.0002	Stimulus/S128	2	1397757	54.0	59.0
286.3856	0.0002	Stimulus/S128	2	1431928	54.0	59.0
292.2198	0.0002	Stimulus/S128	2	1461099	54.0	59.0
298.0662	0.0002	Stimulus/S128	2	1490331	54.0	59.0
305.902	0.0002	Stimulus/S128	2	1529510	54.0	59.0
313.7362	0.0002	Stimulus/S128	2	1568681	54.0	59.0
320.5704	0.0002	Stimulus/S128	2	1602852	54.0	59.0
326.4046	0.0002	Stimulus/S128	2	1632023	54.0	59.0
334.239	0.0002	Stimulus/S128	2	1671195	54.0	59.0
340.073	0.0002	Stimulus/S128	2	1700365	54.0	59.0
345.907	0.0002	Stimulus/S128	2	1729535	54.0	59.0
353.7414	0.0002	Stimulus/S128	2	1768707	54.0	59.0
361.5758	0.0002	Stimulus/S128	2	1807879	54.0	59.0
367.4098	0.0002	Stimulus/S128	2	1837049	54.0	59.0
