onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	51.0	61.0
12.3612	0.0002	Stimulus/S128	2	61806	51.0	61.0
18.459	0.0002	Stimulus/S128	2	92295	51.0	61.0
26.5226	0.0002	Stimulus/S128	2	132613	51.0	61.0
33.6	0.0002	Stimulus/S128	2	168000	51.0	61.0
40.6634	0.0002	Stimulus/S128	2	203317	51.0	61.0
48.7268	0.0002	Stimulus/S128	2	243634	51.0	61.0
54.79	0.0002	Stimulus/S128	2	273950	51.0	61.0
61.8604	0.0002	Stimulus/S128	2	309302	51.0	61.0
68.9516	0.0002	Stimulus/S128	2	344758	51.0	61.0
76.022	0.0002	Stimulus/S128	2	380110	51.0	61.0
82.113	0.0002	Stimulus/S128	2	410565	51.0	61.0
90.1766	0.0002	Stimulus/S128	2	450883	51.0	61.0
98.2402	0.0002	Stimulus/S128	2	491201	51.0	61.0
104.3172	0.0002	Stimulus/S128	2	521586	51.0	61.0
112.3878	0.0002	Stimulus/S128	2	561939	51.0	61.0
120.4582	0.0002	Stimulus/S128	2	602291	51.0	61.0
126.5286	0.0002	Stimulus/S128	2	632643	51.0	61.0
133.606	0.0002	Stimulus/S128	2	668030	51.0	61.0
139.6692	0.0002	Stimulus/S128	2	698346	51.0	61.0
147.7396	0.0002	Stimulus/S128	2	738698	51.0	61.0
154.81	0.0002	Stimulus/S128	2	774050	51.0	61.0
160.8802	0.0002	Stimulus/S128	2	804401	51.0	61.0
166.9504	0.0002	Stimulus/S128	2	834752	51.0	61.0
174.0138	0.0002	Stimulus/S128	2	870069	51.0	61.0
181.098	0.0002	Stimulus/S128	2	905490	51.0	61.0
187.1614	0.0002	Stimulus/S128	2	935807	51.0	61.0
195.2248	0.0002	Stimulus/S128	2	976124	51.0	61.0
201.295	0.0002	Stimulus/S128	2	1006475	51.0	61.0
209.3724	0.0002	Stimulus/S128	2	1046862	51.0	61.0
216.4638	0.0002	Stimulus/S128	2	1082319	51.0	61.0
222.527	0.0002	Stimulus/S128	2	1112635	51.0	61.0
230.5906	0.0002	Stimulus/S128	2	1152953	51.0	61.0
237.654	0.0002	Stimulus/S128	2	1188270	51.0	61.0
244.7244	0.0002	Stimulus/S128	2	1223622	51.0	61.0
251.7948	0.0002	Stimulus/S128	2	1258974	51.0	61.0
258.865	0.0002	Stimulus/S128	2	1294325	51.0	61.0
265.9754	0.0002	Stimulus/S128	2	1329877	51.0	61.0
272.0472	0.0002	Stimulus/S128	2	1360236	51.0	61.0
280.1108	0.0002	Stimulus/S128	2	1400554	51.0	61.0
287.1742	0.0002	Stimulus/S128	2	1435871	51.0	61.0
294.2584	0.0002	Stimulus/S128	2	1471292	51.0	61.0
302.322	0.0002	Stimulus/S128	2	1511610	51.0	61.0
308.3854	0.0002	Stimulus/S128	2	1541927	51.0	61.0
314.4554	0.0002	Stimulus/S128	2	1572277	51.0	61.0
320.5188	0.0002	Stimulus/S128	2	1602594	51.0	61.0
328.5824	0.0002	Stimulus/S128	2	1642912	51.0	61.0
334.6526	0.0002	Stimulus/S128	2	1673263	51.0	61.0
342.73	0.0002	Stimulus/S128	2	1713650	51.0	61.0
350.7976	0.0002	Stimulus/S128	2	1753988	51.0	61.0
356.8708	0.0002	Stimulus/S128	2	1784354	51.0	61.0
362.9616	0.0002	Stimulus/S128	2	1814808	51.0	61.0
371.0322	0.0002	Stimulus/S128	2	1855161	51.0	61.0
379.0958	0.0002	Stimulus/S128	2	1895479	51.0	61.0
386.1592	0.0002	Stimulus/S128	2	1930796	51.0	61.0
