onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	51.0	61.0
11.4358	0.0002	Stimulus/S128	2	57179	51.0	61.0
18.4988	0.0002	Stimulus/S128	2	92494	51.0	61.0
25.5762	0.0002	Stimulus/S128	2	127881	51.0	61.0
33.6466	0.0002	Stimulus/S128	2	168233	51.0	61.0
39.71	0.0002	Stimulus/S128	2	198550	51.0	61.0
45.787	0.0002	Stimulus/S128	2	228935	51.0	61.0
51.8574	0.0002	Stimulus/S128	2	259287	51.0	61.0
58.9206	0.0002	Stimulus/S128	2	294603	51.0	61.0
65.9842	0.0002	Stimulus/S128	2	329921	51.0	61.0
74.0616	0.0002	Stimulus/S128	2	370308	51.0	61.0
80.1248	0.0002	Stimulus/S128	2	400624	51.0	61.0
88.1924	0.0002	Stimulus/S128	2	440962	51.0	61.0
94.2588	0.0002	Stimulus/S128	2	471294	51.0	61.0
101.3222	0.0002	Stimulus/S128	2	506611	51.0	61.0
109.3994	0.0002	Stimulus/S128	2	546997	51.0	61.0
115.4696	0.0002	Stimulus/S128	2	577348	51.0	61.0
121.54	0.0002	Stimulus/S128	2	607700	51.0	61.0
127.61	0.0002	Stimulus/S128	2	638050	51.0	61.0
135.6944	0.0002	Stimulus/S128	2	678472	51.0	61.0
143.7858	0.0002	Stimulus/S128	2	718929	51.0	61.0
149.856	0.0002	Stimulus/S128	2	749280	51.0	61.0
156.9264	0.0002	Stimulus/S128	2	784632	51.0	61.0
164.9968	0.0002	Stimulus/S128	2	824984	51.0	61.0
171.0672	0.0002	Stimulus/S128	2	855336	51.0	61.0
178.1304	0.0002	Stimulus/S128	2	890652	51.0	61.0
185.2008	0.0002	Stimulus/S128	2	926004	51.0	61.0
193.2852	0.0002	Stimulus/S128	2	966426	51.0	61.0
200.3626	0.0002	Stimulus/S128	2	1001813	51.0	61.0
208.4608	0.0002	Stimulus/S128	2	1042304	51.0	61.0
214.531	0.0002	Stimulus/S128	2	1072655	51.0	61.0
220.6014	0.0002	Stimulus/S128	2	1103007	51.0	61.0
226.6646	0.0002	Stimulus/S128	2	1133323	51.0	61.0
234.7282	0.0002	Stimulus/S128	2	1173641	51.0	61.0
241.8194	0.0002	Stimulus/S128	2	1209097	51.0	61.0
248.8896	0.0002	Stimulus/S128	2	1244448	51.0	61.0
255.96	0.0002	Stimulus/S128	2	1279800	51.0	61.0
262.0302	0.0002	Stimulus/S128	2	1310151	51.0	61.0
269.0936	0.0002	Stimulus/S128	2	1345468	51.0	61.0
276.157	0.0002	Stimulus/S128	2	1380785	51.0	61.0
284.2206	0.0002	Stimulus/S128	2	1421103	51.0	61.0
290.2908	0.0002	Stimulus/S128	2	1451454	51.0	61.0
297.368	0.0002	Stimulus/S128	2	1486840	51.0	61.0
303.4314	0.0002	Stimulus/S128	2	1517157	51.0	61.0
309.4946	0.0002	Stimulus/S128	2	1547473	51.0	61.0
317.5582	0.0002	Stimulus/S128	2	1587791	51.0	61.0
324.6288	0.0002	Stimulus/S128	2	1623144	51.0	61.0
332.706	0.0002	Stimulus/S128	2	1663530	51.0	61.0
340.8042	0.0002	Stimulus/S128	2	1704021	51.0	61.0
348.8748	0.0002	Stimulus/S128	2	1744374	51.0	61.0
356.9382	0.0002	Stimulus/S128	2	1784691	51.0	61.0
365.0088	0.0002	Stimulus/S128	2	1825044	51.0	61.0
373.0724	0.0002	Stimulus/S128	2	1865362	51.0	61.0
380.1426	0.0002	Stimulus/S128	2	1900713	51.0	61.0
387.206	0.0002	Stimulus/S128	2	1936030	51.0	61.0
