onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	51.0	61.0
23.363	0.0002	Stimulus/S128	2	116815	51.0	61.0
30.1974	0.0002	Stimulus/S128	2	150987	51.0	61.0
38.0316	0.0002	Stimulus/S128	2	190158	51.0	61.0
43.8656	0.0002	Stimulus/S128	2	219328	51.0	61.0
51.7	0.0002	Stimulus/S128	2	258500	51.0	61.0
57.5342	0.0002	Stimulus/S128	2	287671	51.0	61.0
65.3684	0.0002	Stimulus/S128	2	326842	51.0	61.0
73.2028	0.0002	Stimulus/S128	2	366014	51.0	61.0
79.0368	0.0002	Stimulus/S128	2	395184	51.0	61.0
85.871	0.0002	Stimulus/S128	2	429355	51.0	61.0
93.7054	0.0002	Stimulus/S128	2	468527	51.0	61.0
100.5396	0.0002	Stimulus/S128	2	502698	51.0	61.0
106.3738	0.0002	Stimulus/S128	2	531869	51.0	61.0
113.208	0.0002	Stimulus/S128	2	566040	51.0	61.0
119.042	0.0002	Stimulus/S128	2	595210	51.0	61.0
125.8762	0.0002	Stimulus/S128	2	629381	51.0	61.0
131.7102	0.0002	Stimulus/S128	2	658551	51.0	61.0
137.5444	0.0002	Stimulus/S128	2	687722	51.0	61.0
143.3784	0.0002	Stimulus/S128	2	716892	51.0	61.0
149.2126	0.0002	Stimulus/S128	2	746063	51.0	61.0
155.0468	0.0002	Stimulus/S128	2	775234	51.0	61.0
161.8808	0.0002	Stimulus/S128	2	809404	51.0	61.0
167.715	0.0002	Stimulus/S128	2	838575	51.0	61.0
175.5496	0.0002	Stimulus/S128	2	877748	51.0	61.0
182.3834	0.0002	Stimulus/S128	2	911917	51.0	61.0
190.218	0.0002	Stimulus/S128	2	951090	51.0	61.0
196.052	0.0002	Stimulus/S128	2	980260	51.0	61.0
201.886	0.0002	Stimulus/S128	2	1009430	51.0	61.0
208.7202	0.0002	Stimulus/S128	2	1043601	51.0	61.0
214.5542	0.0002	Stimulus/S128	2	1072771	51.0	61.0
221.3886	0.0002	Stimulus/S128	2	1106943	51.0	61.0
229.223	0.0002	Stimulus/S128	2	1146115	51.0	61.0
236.0584	0.0002	Stimulus/S128	2	1180292	51.0	61.0
243.8914	0.0002	Stimulus/S128	2	1219457	51.0	61.0
250.7256	0.0002	Stimulus/S128	2	1253628	51.0	61.0
258.5648	0.0002	Stimulus/S128	2	1292824	51.0	61.0
266.4012	0.0002	Stimulus/S128	2	1332006	51.0	61.0
274.2356	0.0002	Stimulus/S128	2	1371178	51.0	61.0
281.0698	0.0002	Stimulus/S128	2	1405349	51.0	61.0
286.9038	0.0002	Stimulus/S128	2	1434519	51.0	61.0
293.7382	0.0002	Stimulus/S128	2	1468691	51.0	61.0
301.5724	0.0002	Stimulus/S128	2	1507862	51.0	61.0
307.4136	0.0002	Stimulus/S128	2	1537068	51.0	61.0
315.2478	0.0002	Stimulus/S128	2	1576239	51.0	61.0
322.082	0.0002	Stimulus/S128	2	1610410	51.0	61.0
329.9234	0.0002	Stimulus/S128	2	1649617	51.0	61.0
336.7574	0.0002	Stimulus/S128	2	1683787	51.0	61.0
343.5918	0.0002	Stimulus/S128	2	1717959	51.0	61.0
350.426	0.0002	Stimulus/S128	2	1752130	51.0	61.0
356.26	0.0002	Stimulus/S128	2	1781300	51.0	61.0
362.0942	0.0002	Stimulus/S128	2	1810471	51.0	61.0
369.9284	0.0002	Stimulus/S128	2	1849642	51.0	61.0
377.7628	0.0002	Stimulus/S128	2	1888814	51.0	61.0
385.6042	0.0002	Stimulus/S128	2	1928021	51.0	61.0
