onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	52.0	62.0
27.672	0.0002	Stimulus/S128	2	138360	52.0	62.0
35.5132	0.0002	Stimulus/S128	2	177566	52.0	62.0
42.3542	0.0002	Stimulus/S128	2	211771	52.0	62.0
48.1884	0.0002	Stimulus/S128	2	240942	52.0	62.0
54.0224	0.0002	Stimulus/S128	2	270112	52.0	62.0
61.8638	0.0002	Stimulus/S128	2	309319	52.0	62.0
68.7048	0.0002	Stimulus/S128	2	343524	52.0	62.0
76.5464	0.0002	Stimulus/S128	2	382732	52.0	62.0
83.3874	0.0002	Stimulus/S128	2	416937	52.0	62.0
90.2286	0.0002	Stimulus/S128	2	451143	52.0	62.0
98.0768	0.0002	Stimulus/S128	2	490384	52.0	62.0
104.918	0.0002	Stimulus/S128	2	524590	52.0	62.0
111.7592	0.0002	Stimulus/S128	2	558796	52.0	62.0
119.6004	0.0002	Stimulus/S128	2	598002	52.0	62.0
125.4346	0.0002	Stimulus/S128	2	627173	52.0	62.0
133.276	0.0002	Stimulus/S128	2	666380	52.0	62.0
140.1172	0.0002	Stimulus/S128	2	700586	52.0	62.0
147.9582	0.0002	Stimulus/S128	2	739791	52.0	62.0
154.7994	0.0002	Stimulus/S128	2	773997	52.0	62.0
160.6336	0.0002	Stimulus/S128	2	803168	52.0	62.0
166.4678	0.0002	Stimulus/S128	2	832339	52.0	62.0
172.3018	0.0002	Stimulus/S128	2	861509	52.0	62.0
180.143	0.0002	Stimulus/S128	2	900715	52.0	62.0
185.977	0.0002	Stimulus/S128	2	929885	52.0	62.0
192.8184	0.0002	Stimulus/S128	2	964092	52.0	62.0
198.6524	0.0002	Stimulus/S128	2	993262	52.0	62.0
205.4936	0.0002	Stimulus/S128	2	1027468	52.0	62.0
212.3346	0.0002	Stimulus/S128	2	1061673	52.0	62.0
218.1688	0.0002	Stimulus/S128	2	1090844	52.0	62.0
225.01	0.0002	Stimulus/S128	2	1125050	52.0	62.0
232.8528	0.0002	Stimulus/S128	2	1164264	52.0	62.0
240.6924	0.0002	Stimulus/S128	2	1203462	52.0	62.0
248.5338	0.0002	Stimulus/S128	2	1242669	52.0	62.0
256.375	0.0002	Stimulus/S128	2	1281875	52.0	62.0
263.2162	0.0002	Stimulus/S128	2	1316081	52.0	62.0
271.0578	0.0002	Stimulus/S128	2	1355289	52.0	62.0
276.8916	0.0002	Stimulus/S128	2	1384458	52.0	62.0
282.7258	0.0002	Stimulus/S128	2	1413629	52.0	62.0
290.5672	0.0002	Stimulus/S128	2	1452836	52.0	62.0
296.4012	0.0002	Stimulus/S128	2	1482006	52.0	62.0
302.2352	0.0002	Stimulus/S128	2	1511176	52.0	62.0
308.0692	0.0002	Stimulus/S128	2	1540346	52.0	62.0
313.9034	0.0002	Stimulus/S128	2	1569517	52.0	62.0
321.7448	0.0002	Stimulus/S128	2	1608724	52.0	62.0
328.5858	0.0002	Stimulus/S128	2	1642929	52.0	62.0
335.4272	0.0002	Stimulus/S128	2	1677136	52.0	62.0
341.2612	0.0002	Stimulus/S128	2	1706306	52.0	62.0
348.1024	0.0002	Stimulus/S128	2	1740512	52.0	62.0
354.9436	0.0002	Stimulus/S128	2	1774718	52.0	62.0
362.7848	0.0002	Stimulus/S128	2	1813924	52.0	62.0
370.6262	0.0002	Stimulus/S128	2	1853131	52.0	62.0
376.4602	0.0002	Stimulus/S128	2	1882301	52.0	62.0
384.3014	0.0002	Stimulus/S128	2	1921507	52.0	62.0
390.1356	0.0002	Stimulus/S128	2	1950678	52.0	62.0
