onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	52.0	62.0
11.4206	0.0002	Stimulus/S128	2	57103	52.0	62.0
18.4838	0.0002	Stimulus/S128	2	92419	52.0	62.0
26.5544	0.0002	Stimulus/S128	2	132772	52.0	62.0
34.618	0.0002	Stimulus/S128	2	173090	52.0	62.0
41.6882	0.0002	Stimulus/S128	2	208441	52.0	62.0
48.7588	0.0002	Stimulus/S128	2	243794	52.0	62.0
54.8428	0.0002	Stimulus/S128	2	274214	52.0	62.0
62.9208	0.0002	Stimulus/S128	2	314604	52.0	62.0
69.0114	0.0002	Stimulus/S128	2	345057	52.0	62.0
75.0746	0.0002	Stimulus/S128	2	375373	52.0	62.0
81.138	0.0002	Stimulus/S128	2	405690	52.0	62.0
88.2012	0.0002	Stimulus/S128	2	441006	52.0	62.0
94.2716	0.0002	Stimulus/S128	2	471358	52.0	62.0
101.3488	0.0002	Stimulus/S128	2	506744	52.0	62.0
108.4192	0.0002	Stimulus/S128	2	542096	52.0	62.0
114.4894	0.0002	Stimulus/S128	2	572447	52.0	62.0
121.5528	0.0002	Stimulus/S128	2	607764	52.0	62.0
129.6164	0.0002	Stimulus/S128	2	648082	52.0	62.0
135.7214	0.0002	Stimulus/S128	2	678607	52.0	62.0
143.7988	0.0002	Stimulus/S128	2	718994	52.0	62.0
150.8622	0.0002	Stimulus/S128	2	754311	52.0	62.0
156.9324	0.0002	Stimulus/S128	2	784662	52.0	62.0
163.0026	0.0002	Stimulus/S128	2	815013	52.0	62.0
170.094	0.0002	Stimulus/S128	2	850470	52.0	62.0
176.1572	0.0002	Stimulus/S128	2	880786	52.0	62.0
183.2206	0.0002	Stimulus/S128	2	916103	52.0	62.0
191.2912	0.0002	Stimulus/S128	2	956456	52.0	62.0
197.3682	0.0002	Stimulus/S128	2	986841	52.0	62.0
205.4388	0.0002	Stimulus/S128	2	1027194	52.0	62.0
212.5092	0.0002	Stimulus/S128	2	1062546	52.0	62.0
219.5726	0.0002	Stimulus/S128	2	1097863	52.0	62.0
226.636	0.0002	Stimulus/S128	2	1133180	52.0	62.0
232.7062	0.0002	Stimulus/S128	2	1163531	52.0	62.0
238.7766	0.0002	Stimulus/S128	2	1193883	52.0	62.0
245.8398	0.0002	Stimulus/S128	2	1229199	52.0	62.0
251.9086	0.0002	Stimulus/S128	2	1259543	52.0	62.0
259.9806	0.0002	Stimulus/S128	2	1299903	52.0	62.0
268.079	0.0002	Stimulus/S128	2	1340395	52.0	62.0
276.1424	0.0002	Stimulus/S128	2	1380712	52.0	62.0
283.2128	0.0002	Stimulus/S128	2	1416064	52.0	62.0
291.2764	0.0002	Stimulus/S128	2	1456382	52.0	62.0
299.3468	0.0002	Stimulus/S128	2	1496734	52.0	62.0
305.424	0.0002	Stimulus/S128	2	1527120	52.0	62.0
312.4944	0.0002	Stimulus/S128	2	1562472	52.0	62.0
319.6342	0.0002	Stimulus/S128	2	1598171	52.0	62.0
325.7114	0.0002	Stimulus/S128	2	1628557	52.0	62.0
333.803	0.0002	Stimulus/S128	2	1669015	52.0	62.0
339.88	0.0002	Stimulus/S128	2	1699400	52.0	62.0
347.9504	0.0002	Stimulus/S128	2	1739752	52.0	62.0
354.0206	0.0002	Stimulus/S128	2	1770103	52.0	62.0
362.0842	0.0002	Stimulus/S128	2	1810421	52.0	62.0
370.1478	0.0002	Stimulus/S128	2	1850739	52.0	62.0
377.2252	0.0002	Stimulus/S128	2	1886126	52.0	62.0
385.2956	0.0002	Stimulus/S128	2	1926478	52.0	62.0
