onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	52.0	62.0
26.645	0.0002	Stimulus/S128	2	133225	52.0	62.0
32.479	0.0002	Stimulus/S128	2	162395	52.0	62.0
40.3132	0.0002	Stimulus/S128	2	201566	52.0	62.0
46.1474	0.0002	Stimulus/S128	2	230737	52.0	62.0
52.982	0.0002	Stimulus/S128	2	264910	52.0	62.0
60.816	0.0002	Stimulus/S128	2	304080	52.0	62.0
67.6502	0.0002	Stimulus/S128	2	338251	52.0	62.0
75.4846	0.0002	Stimulus/S128	2	377423	52.0	62.0
83.319	0.0002	Stimulus/S128	2	416595	52.0	62.0
90.1532	0.0002	Stimulus/S128	2	450766	52.0	62.0
97.9876	0.0002	Stimulus/S128	2	489938	52.0	62.0
104.8216	0.0002	Stimulus/S128	2	524108	52.0	62.0
112.656	0.0002	Stimulus/S128	2	563280	52.0	62.0
118.4902	0.0002	Stimulus/S128	2	592451	52.0	62.0
126.3246	0.0002	Stimulus/S128	2	631623	52.0	62.0
134.1588	0.0002	Stimulus/S128	2	670794	52.0	62.0
140.9932	0.0002	Stimulus/S128	2	704966	52.0	62.0
147.8274	0.0002	Stimulus/S128	2	739137	52.0	62.0
153.6614	0.0002	Stimulus/S128	2	768307	52.0	62.0
161.4958	0.0002	Stimulus/S128	2	807479	52.0	62.0
167.3298	0.0002	Stimulus/S128	2	836649	52.0	62.0
173.164	0.0002	Stimulus/S128	2	865820	52.0	62.0
179.9982	0.0002	Stimulus/S128	2	899991	52.0	62.0
187.8366	0.0002	Stimulus/S128	2	939183	52.0	62.0
193.6736	0.0002	Stimulus/S128	2	968368	52.0	62.0
201.508	0.0002	Stimulus/S128	2	1007540	52.0	62.0
241.96	0.0002	New Segment/	1	1209800	52.0	62.0
247.6684	0.0002	Stimulus/S128	2	1238342	52.0	62.0
253.5024	0.0002	Stimulus/S128	2	1267512	52.0	62.0
261.3368	0.0002	Stimulus/S128	2	1306684	52.0	62.0
269.1712	0.0002	Stimulus/S128	2	1345856	52.0	62.0
276.0054	0.0002	Stimulus/S128	2	1380027	52.0	62.0
281.8394	0.0002	Stimulus/S128	2	1409197	52.0	62.0
289.6738	0.0002	Stimulus/S128	2	1448369	52.0	62.0
296.508	0.0002	Stimulus/S128	2	1482540	52.0	62.0
304.3424	0.0002	Stimulus/S128	2	1521712	52.0	62.0
310.1764	0.0002	Stimulus/S128	2	1550882	52.0	62.0
316.0106	0.0002	Stimulus/S128	2	1580053	52.0	62.0
322.8448	0.0002	Stimulus/S128	2	1614224	52.0	62.0
330.6792	0.0002	Stimulus/S128	2	1653396	52.0	62.0
337.5132	0.0002	Stimulus/S128	2	1687566	52.0	62.0
344.3476	0.0002	Stimulus/S128	2	1721738	52.0	62.0
352.182	0.0002	Stimulus/S128	2	1760910	52.0	62.0
359.0162	0.0002	Stimulus/S128	2	1795081	52.0	62.0
364.8502	0.0002	Stimulus/S128	2	1824251	52.0	62.0
371.6844	0.0002	Stimulus/S128	2	1858422	52.0	62.0
379.5194	0.0002	Stimulus/S128	2	1897597	52.0	62.0
385.353	0.0002	Stimulus/S128	2	1926765	52.0	62.0
392.187	0.0002	Stimulus/S128	2	1960935	52.0	62.0
398.0212	0.0002	Stimulus/S128	2	1990106	52.0	62.0
405.8556	0.0002	Stimulus/S128	2	2029278	52.0	62.0
413.697	0.0002	Stimulus/S128	2	2068485	52.0	62.0
421.5312	0.0002	Stimulus/S128	2	2107656	52.0	62.0
427.3652	0.0002	Stimulus/S128	2	2136826	52.0	62.0
433.1994	0.0002	Stimulus/S128	2	2165997	52.0	62.0
