onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0		
4.0156	0.0002	Stimulus/S128	2	20078		
11.851	0.0002	Stimulus/S128	2	59255		
19.686	0.0002	Stimulus/S128	2	98430		
25.5264	0.0002	Stimulus/S128	2	127632		
31.3676	0.0002	Stimulus/S128	2	156838		
37.2084	0.0002	Stimulus/S128	2	186042		
43.0496	0.0002	Stimulus/S128	2	215248		
50.884	0.0002	Stimulus/S128	2	254420		
56.7248	0.0002	Stimulus/S128	2	283624		
64.5662	0.0002	Stimulus/S128	2	322831		
71.4058	0.0002	Stimulus/S128	2	357029		
78.2416	0.0002	Stimulus/S128	2	391208		
84.0826	0.0002	Stimulus/S128	2	420413		
90.9168	0.0002	Stimulus/S128	2	454584		
96.7578	0.0002	Stimulus/S128	2	483789		
102.599	0.0002	Stimulus/S128	2	512995		
108.4414	0.0002	Stimulus/S128	2	542207		
115.2812	0.0002	Stimulus/S128	2	576406		
121.1222	0.0002	Stimulus/S128	2	605611		
126.9632	0.0002	Stimulus/S128	2	634816		
134.7976	0.0002	Stimulus/S128	2	673988		
140.6386	0.0002	Stimulus/S128	2	703193		
146.4796	0.0002	Stimulus/S128	2	732398		
152.3208	0.0002	Stimulus/S128	2	761604		
159.1548	0.0002	Stimulus/S128	2	795774		
166.9892	0.0002	Stimulus/S128	2	834946		
174.824	0.0002	Stimulus/S128	2	874120		
182.658	0.0002	Stimulus/S128	2	913290		
190.4922	0.0002	Stimulus/S128	2	952461		
197.3266	0.0002	Stimulus/S128	2	986633		
205.1608	0.0002	Stimulus/S128	2	1025804		
213.0022	0.0002	Stimulus/S128	2	1065011		
219.8364	0.0002	Stimulus/S128	2	1099182		
227.6708	0.0002	Stimulus/S128	2	1138354		
234.505	0.0002	Stimulus/S128	2	1172525		
241.3392	0.0002	Stimulus/S128	2	1206696		
249.1734	0.0002	Stimulus/S128	2	1245867		
255.0184	0.0002	Stimulus/S128	2	1275092		
262.8558	0.0002	Stimulus/S128	2	1314279		
270.6902	0.0002	Stimulus/S128	2	1353451		
277.5244	0.0002	Stimulus/S128	2	1387622		
284.3586	0.0002	Stimulus/S128	2	1421793		
290.1996	0.0002	Stimulus/S128	2	1450998		
298.041	0.0002	Stimulus/S128	2	1490205		
303.882	0.0002	Stimulus/S128	2	1519410		
309.723	0.0002	Stimulus/S128	2	1548615		
316.5578	0.0002	Stimulus/S128	2	1582789		
323.3914	0.0002	Stimulus/S128	2	1616957		
330.2256	0.0002	Stimulus/S128	2	1651128		
338.0602	0.0002	Stimulus/S128	2	1690301		
344.8942	0.0002	Stimulus/S128	2	1724471		
351.7284	0.0002	Stimulus/S128	2	1758642		
358.5626	0.0002	Stimulus/S128	2	1792813		
365.3968	0.0002	Stimulus/S128	2	1826984		
