onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0		
11.9578	0.0002	Stimulus/S128	2	59789		
19.021	0.0002	Stimulus/S128	2	95105		
25.0842	0.0002	Stimulus/S128	2	125421		
33.1546	0.0002	Stimulus/S128	2	165773		
39.218	0.0002	Stimulus/S128	2	196090		
46.2814	0.0002	Stimulus/S128	2	231407		
53.3518	0.0002	Stimulus/S128	2	266759		
59.415	0.0002	Stimulus/S128	2	297075		
65.4854	0.0002	Stimulus/S128	2	327427		
71.5486	0.0002	Stimulus/S128	2	357743		
77.6258	0.0002	Stimulus/S128	2	388129		
85.7032	0.0002	Stimulus/S128	2	428516		
92.7666	0.0002	Stimulus/S128	2	463833		
99.8376	0.0002	Stimulus/S128	2	499188		
107.9076	0.0002	Stimulus/S128	2	539538		
113.9776	0.0002	Stimulus/S128	2	569888		
121.0412	0.0002	Stimulus/S128	2	605206		
129.1048	0.0002	Stimulus/S128	2	645524		
135.2444	0.0002	Stimulus/S128	2	676222		
143.3148	0.0002	Stimulus/S128	2	716574		
149.392	0.0002	Stimulus/S128	2	746960		
156.4556	0.0002	Stimulus/S128	2	782278		
164.519	0.0002	Stimulus/S128	2	822595		
172.5826	0.0002	Stimulus/S128	2	862913		
178.6458	0.0002	Stimulus/S128	2	893229		
186.7234	0.0002	Stimulus/S128	2	933617		
193.8006	0.0002	Stimulus/S128	2	969003		
201.8988	0.0002	Stimulus/S128	2	1009494		
208.9762	0.0002	Stimulus/S128	2	1044881		
216.0678	0.0002	Stimulus/S128	2	1080339		
223.1378	0.0002	Stimulus/S128	2	1115689		
231.2014	0.0002	Stimulus/S128	2	1156007		
237.2646	0.0002	Stimulus/S128	2	1186323		
245.3282	0.0002	Stimulus/S128	2	1226641		
253.3916	0.0002	Stimulus/S128	2	1266958		
259.462	0.0002	Stimulus/S128	2	1297310		
266.581	0.0002	Stimulus/S128	2	1332905		
274.6514	0.0002	Stimulus/S128	2	1373257		
281.7356	0.0002	Stimulus/S128	2	1408678		
288.806	0.0002	Stimulus/S128	2	1444030		
294.8692	0.0002	Stimulus/S128	2	1474346		
302.933	0.0002	Stimulus/S128	2	1514665		
309.9964	0.0002	Stimulus/S128	2	1549982		
316.0804	0.0002	Stimulus/S128	2	1580402		
322.1506	0.0002	Stimulus/S128	2	1610753		
330.221	0.0002	Stimulus/S128	2	1651105		
336.3608	0.0002	Stimulus/S128	2	1681804		
344.4244	0.0002	Stimulus/S128	2	1722122		
350.4946	0.0002	Stimulus/S128	2	1752473		
358.5582	0.0002	Stimulus/S128	2	1792791		
365.6216	0.0002	Stimulus/S128	2	1828108		
373.692	0.0002	Stimulus/S128	2	1868460		
380.7624	0.0002	Stimulus/S128	2	1903812		
386.845	0.0002	Stimulus/S128	2	1934225		
