onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	54.0	59.0
0.547	0.0002	Stimulus/S128	2	2735	54.0	59.0
7.6104	0.0002	Stimulus/S128	2	38052	54.0	59.0
13.6736	0.0002	Stimulus/S128	2	68368	54.0	59.0
20.737	0.0002	Stimulus/S128	2	103685	54.0	59.0
28.8214	0.0002	Stimulus/S128	2	144107	54.0	59.0
36.885	0.0002	Stimulus/S128	2	184425	54.0	59.0
44.9556	0.0002	Stimulus/S128	2	224778	54.0	59.0
52.0188	0.0002	Stimulus/S128	2	260094	54.0	59.0
58.0896	0.0002	Stimulus/S128	2	290448	54.0	59.0
65.1664	0.0002	Stimulus/S128	2	325832	54.0	59.0
73.23	0.0002	Stimulus/S128	2	366150	54.0	59.0
81.2934	0.0002	Stimulus/S128	2	406467	54.0	59.0
87.3568	0.0002	Stimulus/S128	2	436784	54.0	59.0
94.4272	0.0002	Stimulus/S128	2	472136	54.0	59.0
102.4976	0.0002	Stimulus/S128	2	512488	54.0	59.0
110.582	0.0002	Stimulus/S128	2	552910	54.0	59.0
117.6594	0.0002	Stimulus/S128	2	588297	54.0	59.0
123.7434	0.0002	Stimulus/S128	2	618717	54.0	59.0
131.825	0.0002	Stimulus/S128	2	659125	54.0	59.0
137.9328	0.0002	Stimulus/S128	2	689664	54.0	59.0
145.9964	0.0002	Stimulus/S128	2	729982	54.0	59.0
154.0598	0.0002	Stimulus/S128	2	770299	54.0	59.0
162.1232	0.0002	Stimulus/S128	2	810616	54.0	59.0
169.1868	0.0002	Stimulus/S128	2	845934	54.0	59.0
176.2572	0.0002	Stimulus/S128	2	881286	54.0	59.0
184.3416	0.0002	Stimulus/S128	2	921708	54.0	59.0
191.4258	0.0002	Stimulus/S128	2	957129	54.0	59.0
198.503	0.0002	Stimulus/S128	2	992515	54.0	59.0
204.601	0.0002	Stimulus/S128	2	1023005	54.0	59.0
210.6644	0.0002	Stimulus/S128	2	1053322	54.0	59.0
218.7278	0.0002	Stimulus/S128	2	1093639	54.0	59.0
225.7912	0.0002	Stimulus/S128	2	1128956	54.0	59.0
232.8546	0.0002	Stimulus/S128	2	1164273	54.0	59.0
238.9318	0.0002	Stimulus/S128	2	1194659	54.0	59.0
246.0022	0.0002	Stimulus/S128	2	1230011	54.0	59.0
252.0724	0.0002	Stimulus/S128	2	1260362	54.0	59.0
260.1498	0.0002	Stimulus/S128	2	1300749	54.0	59.0
268.2134	0.0002	Stimulus/S128	2	1341067	54.0	59.0
276.2892	0.0002	Stimulus/S128	2	1381446	54.0	59.0
282.354	0.0002	Stimulus/S128	2	1411770	54.0	59.0
288.4382	0.0002	Stimulus/S128	2	1442191	54.0	59.0
295.5016	0.0002	Stimulus/S128	2	1477508	54.0	59.0
301.5648	0.0002	Stimulus/S128	2	1507824	54.0	59.0
308.6282	0.0002	Stimulus/S128	2	1543141	54.0	59.0
314.6916	0.0002	Stimulus/S128	2	1573458	54.0	59.0
320.7758	0.0002	Stimulus/S128	2	1603879	54.0	59.0
327.846	0.0002	Stimulus/S128	2	1639230	54.0	59.0
335.9166	0.0002	Stimulus/S128	2	1679583	54.0	59.0
342.987	0.0002	Stimulus/S128	2	1714935	54.0	59.0
349.0502	0.0002	Stimulus/S128	2	1745251	54.0	59.0
355.1274	0.0002	Stimulus/S128	2	1775637	54.0	59.0
363.2742	0.0002	Stimulus/S128	2	1816371	54.0	59.0
369.3514	0.0002	Stimulus/S128	2	1846757	54.0	59.0
376.4218	0.0002	Stimulus/S128	2	1882109	54.0	59.0
