onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	51.0	61.0
16.8524	0.0002	Stimulus/S128	2	84262	51.0	61.0
22.943	0.0002	Stimulus/S128	2	114715	51.0	61.0
31.0066	0.0002	Stimulus/S128	2	155033	51.0	61.0
38.07	0.0002	Stimulus/S128	2	190350	51.0	61.0
45.1334	0.0002	Stimulus/S128	2	225667	51.0	61.0
53.204	0.0002	Stimulus/S128	2	266020	51.0	61.0
60.2674	0.0002	Stimulus/S128	2	301337	51.0	61.0
68.3378	0.0002	Stimulus/S128	2	341689	51.0	61.0
76.45	0.0002	Stimulus/S128	2	382250	51.0	61.0
83.5272	0.0002	Stimulus/S128	2	417636	51.0	61.0
90.6234	0.0002	Stimulus/S128	2	453117	51.0	61.0
96.7026	0.0002	Stimulus/S128	2	483513	51.0	61.0
102.7658	0.0002	Stimulus/S128	2	513829	51.0	61.0
109.8292	0.0002	Stimulus/S128	2	549146	51.0	61.0
117.8928	0.0002	Stimulus/S128	2	589464	51.0	61.0
123.9562	0.0002	Stimulus/S128	2	619781	51.0	61.0
130.0194	0.0002	Stimulus/S128	2	650097	51.0	61.0
138.1038	0.0002	Stimulus/S128	2	690519	51.0	61.0
144.167	0.0002	Stimulus/S128	2	720835	51.0	61.0
152.2306	0.0002	Stimulus/S128	2	761153	51.0	61.0
158.294	0.0002	Stimulus/S128	2	791470	51.0	61.0
164.3572	0.0002	Stimulus/S128	2	821786	51.0	61.0
170.4204	0.0002	Stimulus/S128	2	852102	51.0	61.0
178.484	0.0002	Stimulus/S128	2	892420	51.0	61.0
184.5526	0.0002	Stimulus/S128	2	922763	51.0	61.0
190.6176	0.0002	Stimulus/S128	2	953088	51.0	61.0
197.695	0.0002	Stimulus/S128	2	988475	51.0	61.0
205.786	0.0002	Stimulus/S128	2	1028930	51.0	61.0
212.8774	0.0002	Stimulus/S128	2	1064387	51.0	61.0
219.9614	0.0002	Stimulus/S128	2	1099807	51.0	61.0
228.0392	0.0002	Stimulus/S128	2	1140196	51.0	61.0
234.13	0.0002	Stimulus/S128	2	1170650	51.0	61.0
242.2074	0.0002	Stimulus/S128	2	1211037	51.0	61.0
249.2708	0.0002	Stimulus/S128	2	1246354	51.0	61.0
256.3412	0.0002	Stimulus/S128	2	1281706	51.0	61.0
263.4116	0.0002	Stimulus/S128	2	1317058	51.0	61.0
271.5238	0.0002	Stimulus/S128	2	1357619	51.0	61.0
277.601	0.0002	Stimulus/S128	2	1388005	51.0	61.0
284.6852	0.0002	Stimulus/S128	2	1423426	51.0	61.0
291.7486	0.0002	Stimulus/S128	2	1458743	51.0	61.0
299.8122	0.0002	Stimulus/S128	2	1499061	51.0	61.0
307.8756	0.0002	Stimulus/S128	2	1539378	51.0	61.0
315.9392	0.0002	Stimulus/S128	2	1579696	51.0	61.0
322.0024	0.0002	Stimulus/S128	2	1610012	51.0	61.0
330.066	0.0002	Stimulus/S128	2	1650330	51.0	61.0
337.1294	0.0002	Stimulus/S128	2	1685647	51.0	61.0
343.2066	0.0002	Stimulus/S128	2	1716033	51.0	61.0
350.2978	0.0002	Stimulus/S128	2	1751489	51.0	61.0
357.3612	0.0002	Stimulus/S128	2	1786806	51.0	61.0
365.4246	0.0002	Stimulus/S128	2	1827123	51.0	61.0
373.4882	0.0002	Stimulus/S128	2	1867441	51.0	61.0
380.5516	0.0002	Stimulus/S128	2	1902758	51.0	61.0
386.615	0.0002	Stimulus/S128	2	1933075	51.0	61.0
392.6782	0.0002	Stimulus/S128	2	1963391	51.0	61.0
