onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0	51.0	61.0
32.0352	0.0002	Stimulus/S128	2	160176	51.0	61.0
39.1002	0.0002	Stimulus/S128	2	195501	51.0	61.0
46.1982	0.0002	Stimulus/S128	2	230991	51.0	61.0
52.2826	0.0002	Stimulus/S128	2	261413	51.0	61.0
58.3526	0.0002	Stimulus/S128	2	291763	51.0	61.0
64.423	0.0002	Stimulus/S128	2	322115	51.0	61.0
72.4864	0.0002	Stimulus/S128	2	362432	51.0	61.0
80.557	0.0002	Stimulus/S128	2	402785	51.0	61.0
87.6758	0.0002	Stimulus/S128	2	438379	51.0	61.0
93.753	0.0002	Stimulus/S128	2	468765	51.0	61.0
101.8166	0.0002	Stimulus/S128	2	509083	51.0	61.0
108.88	0.0002	Stimulus/S128	2	544400	51.0	61.0
115.9434	0.0002	Stimulus/S128	2	579717	51.0	61.0
122.0068	0.0002	Stimulus/S128	2	610034	51.0	61.0
130.0702	0.0002	Stimulus/S128	2	650351	51.0	61.0
138.1476	0.0002	Stimulus/S128	2	690738	51.0	61.0
144.2248	0.0002	Stimulus/S128	2	721124	51.0	61.0
152.3092	0.0002	Stimulus/S128	2	761546	51.0	61.0
158.3862	0.0002	Stimulus/S128	2	791931	51.0	61.0
164.4566	0.0002	Stimulus/S128	2	822283	51.0	61.0
172.52	0.0002	Stimulus/S128	2	862600	51.0	61.0
179.5836	0.0002	Stimulus/S128	2	897918	51.0	61.0
187.654	0.0002	Stimulus/S128	2	938270	51.0	61.0
194.7244	0.0002	Stimulus/S128	2	973622	51.0	61.0
201.8088	0.0002	Stimulus/S128	2	1009044	51.0	61.0
207.8858	0.0002	Stimulus/S128	2	1039429	51.0	61.0
214.9562	0.0002	Stimulus/S128	2	1074781	51.0	61.0
222.0196	0.0002	Stimulus/S128	2	1110098	51.0	61.0
228.0856	0.0002	Stimulus/S128	2	1140428	51.0	61.0
234.1532	0.0002	Stimulus/S128	2	1170766	51.0	61.0
242.2236	0.0002	Stimulus/S128	2	1211118	51.0	61.0
250.308	0.0002	Stimulus/S128	2	1251540	51.0	61.0
257.3854	0.0002	Stimulus/S128	2	1286927	51.0	61.0
264.4488	0.0002	Stimulus/S128	2	1322244	51.0	61.0
270.5118	0.0002	Stimulus/S128	2	1352559	51.0	61.0
277.5752	0.0002	Stimulus/S128	2	1387876	51.0	61.0
285.646	0.0002	Stimulus/S128	2	1428230	51.0	61.0
293.7162	0.0002	Stimulus/S128	2	1468581	51.0	61.0
300.7936	0.0002	Stimulus/S128	2	1503968	51.0	61.0
308.871	0.0002	Stimulus/S128	2	1544355	51.0	61.0
314.9622	0.0002	Stimulus/S128	2	1574811	51.0	61.0
321.0254	0.0002	Stimulus/S128	2	1605127	51.0	61.0
328.0888	0.0002	Stimulus/S128	2	1640444	51.0	61.0
336.1524	0.0002	Stimulus/S128	2	1680762	51.0	61.0
342.2156	0.0002	Stimulus/S128	2	1711078	51.0	61.0
349.293	0.0002	Stimulus/S128	2	1746465	51.0	61.0
357.3704	0.0002	Stimulus/S128	2	1786852	51.0	61.0
364.4546	0.0002	Stimulus/S128	2	1822273	51.0	61.0
370.5248	0.0002	Stimulus/S128	2	1852624	51.0	61.0
376.5934	0.0002	Stimulus/S128	2	1882967	51.0	61.0
384.6586	0.0002	Stimulus/S128	2	1923293	51.0	61.0
392.729	0.0002	Stimulus/S128	2	1963645	51.0	61.0
398.7924	0.0002	Stimulus/S128	2	1993962	51.0	61.0
406.856	0.0002	Stimulus/S128	2	2034280	51.0	61.0
