onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0		
18.8914	0.0002	Stimulus/S128	2	94457		
24.9614	0.0002	Stimulus/S128	2	124807		
32.0318	0.0002	Stimulus/S128	2	160159		
39.1022	0.0002	Stimulus/S128	2	195511		
45.1862	0.0002	Stimulus/S128	2	225931		
51.2496	0.0002	Stimulus/S128	2	256248		
57.32	0.0002	Stimulus/S128	2	286600		
65.3902	0.0002	Stimulus/S128	2	326951		
72.4608	0.0002	Stimulus/S128	2	362304		
80.5312	0.0002	Stimulus/S128	2	402656		
87.6086	0.0002	Stimulus/S128	2	438043		
93.6718	0.0002	Stimulus/S128	2	468359		
99.735	0.0002	Stimulus/S128	2	498675		
107.8056	0.0002	Stimulus/S128	2	539028		
115.8692	0.0002	Stimulus/S128	2	579346		
121.9394	0.0002	Stimulus/S128	2	609697		
128.0096	0.0002	Stimulus/S128	2	640048		
134.0728	0.0002	Stimulus/S128	2	670364		
141.15	0.0002	Stimulus/S128	2	705750		
149.2206	0.0002	Stimulus/S128	2	746103		
155.284	0.0002	Stimulus/S128	2	776420		
162.3472	0.0002	Stimulus/S128	2	811736		
168.4106	0.0002	Stimulus/S128	2	842053		
174.481	0.0002	Stimulus/S128	2	872405		
180.551	0.0002	Stimulus/S128	2	902755		
186.6282	0.0002	Stimulus/S128	2	933141		
194.6918	0.0002	Stimulus/S128	2	973459		
201.7676	0.0002	Stimulus/S128	2	1008838		
208.8534	0.0002	Stimulus/S128	2	1044267		
216.924	0.0002	Stimulus/S128	2	1084620		
224.008	0.0002	Stimulus/S128	2	1120040		
231.0784	0.0002	Stimulus/S128	2	1155392		
238.1418	0.0002	Stimulus/S128	2	1190709		
246.2054	0.0002	Stimulus/S128	2	1231027		
253.2688	0.0002	Stimulus/S128	2	1266344		
259.3322	0.0002	Stimulus/S128	2	1296661		
265.3954	0.0002	Stimulus/S128	2	1326977		
273.4658	0.0002	Stimulus/S128	2	1367329		
279.543	0.0002	Stimulus/S128	2	1397715		
287.6066	0.0002	Stimulus/S128	2	1438033		
295.684	0.0002	Stimulus/S128	2	1478420		
303.7546	0.0002	Stimulus/S128	2	1518773		
310.8248	0.0002	Stimulus/S128	2	1554124		
317.8884	0.0002	Stimulus/S128	2	1589442		
325.9782	0.0002	Stimulus/S128	2	1629891		
334.0432	0.0002	Stimulus/S128	2	1670216		
342.1136	0.0002	Stimulus/S128	2	1710568		
348.1908	0.0002	Stimulus/S128	2	1740954		
355.2544	0.0002	Stimulus/S128	2	1776272		
363.3178	0.0002	Stimulus/S128	2	1816589		
370.3882	0.0002	Stimulus/S128	2	1851941		
377.4586	0.0002	Stimulus/S128	2	1887293		
384.529	0.0002	Stimulus/S128	2	1922645		
392.5926	0.0002	Stimulus/S128	2	1962963		
