onset	duration	trial_type	value	sample	tms rmt	working amplitude
0.0	0.0002	New Segment/	1	0		
6.1152	0.0002	Stimulus/S128	2	30576		
13.192	0.0002	Stimulus/S128	2	65960		
20.2832	0.0002	Stimulus/S128	2	101416		
27.3468	0.0002	Stimulus/S128	2	136734		
34.417	0.0002	Stimulus/S128	2	172085		
42.4874	0.0002	Stimulus/S128	2	212437		
50.5648	0.0002	Stimulus/S128	2	252824		
58.6284	0.0002	Stimulus/S128	2	293142		
66.7058	0.0002	Stimulus/S128	2	333529		
72.7762	0.0002	Stimulus/S128	2	363881		
80.8536	0.0002	Stimulus/S128	2	404268		
88.945	0.0002	Stimulus/S128	2	444725		
96.0222	0.0002	Stimulus/S128	2	480111		
103.1134	0.0002	Stimulus/S128	2	515567		
110.1838	0.0002	Stimulus/S128	2	550919		
118.2542	0.0002	Stimulus/S128	2	591271		
126.3178	0.0002	Stimulus/S128	2	631589		
132.388	0.0002	Stimulus/S128	2	661940		
139.4584	0.0002	Stimulus/S128	2	697292		
145.5356	0.0002	Stimulus/S128	2	727678		
153.62	0.0002	Stimulus/S128	2	768100		
159.6972	0.0002	Stimulus/S128	2	798486		
167.7816	0.0002	Stimulus/S128	2	838908		
173.8586	0.0002	Stimulus/S128	2	869293		
180.929	0.0002	Stimulus/S128	2	904645		
187.9924	0.0002	Stimulus/S128	2	939962		
196.0628	0.0002	Stimulus/S128	2	980314		
203.1472	0.0002	Stimulus/S128	2	1015736		
211.2176	0.0002	Stimulus/S128	2	1056088		
217.3018	0.0002	Stimulus/S128	2	1086509		
225.3792	0.0002	Stimulus/S128	2	1126896		
231.4702	0.0002	Stimulus/S128	2	1157351		
238.5406	0.0002	Stimulus/S128	2	1192703		
245.611	0.0002	Stimulus/S128	2	1228055		
251.6812	0.0002	Stimulus/S128	2	1258406		
257.7444	0.0002	Stimulus/S128	2	1288722		
265.8428	0.0002	Stimulus/S128	2	1329214		
272.9062	0.0002	Stimulus/S128	2	1364531		
278.9694	0.0002	Stimulus/S128	2	1394847		
285.0398	0.0002	Stimulus/S128	2	1425199		
293.1102	0.0002	Stimulus/S128	2	1465551		
300.1736	0.0002	Stimulus/S128	2	1500868		
307.244	0.0002	Stimulus/S128	2	1536220		
313.321	0.0002	Stimulus/S128	2	1566605		
319.3982	0.0002	Stimulus/S128	2	1596991		
325.4686	0.0002	Stimulus/S128	2	1627343		
331.5596	0.0002	Stimulus/S128	2	1657798		
339.63	0.0002	Stimulus/S128	2	1698150		
345.7072	0.0002	Stimulus/S128	2	1728536		
353.7778	0.0002	Stimulus/S128	2	1768889		
359.848	0.0002	Stimulus/S128	2	1799240		
365.9182	0.0002	Stimulus/S128	2	1829591		
372.9886	0.0002	Stimulus/S128	2	1864943		
381.059	0.0002	Stimulus/S128	2	1905295		
